Rank	3gram	NumberOfTimes
81	(u'provided', u'that', u'the')	4134
82	(u'in', u'excess', u'of')	4117
83	(u'transferred', u'to', u'the')	4103
84	(u'government', u'officers', u'and')	4087
85	(u'and', u'government', u'officers')	4014
86	(u'provisions', u'of', u'section')	4013
87	(u'sections', u'of', u'this')	3995
88	(u'section', u'of', u'act')	3990
89	(u'ad', u'val', u'ad')	3948
90	(u'any', u'of', u'the')	3925
91	(u'stat', u'references', u'in')	3920
92	(u'per', u'centum', u'of')	3916
93	(u'stat', u'set', u'out')	3884
94	(u'under', u'this', u'chapter')	3877
95	(u'department', u'of', u'the')	3865
96	(u'for', u'the', u'purposes')	3856
97	(u'in', u'the', u'united')	3854
98	(u'val', u'ad', u'val')	3844
99	(u'this', u'section', u'and')	3812
100	(u'the', u'act', u'of')	3803
101	(u'executive', u'departments', u'and')	3791
102	(u'ch', u'stat', u'june')	3755
103	(u'historical', u'and', u'revision')	3718
104	(u'in', u'this', u'section')	3694
105	(u'the', u'time', u'of')	3675
106	(u'accordance', u'with', u'the')	3656
107	(u'and', u'revision', u'notes')	3656
108	(u'stat', u'historical', u'and')	3642
109	(u'in', u'which', u'the')	3636
110	(u'title', u'executive', u'departments')	3603
111	(u'this', u'title', u'the')	3592
112	(u'covered', u'by', u'section')	3569
113	(u'stat', u'aug', u'ch')	3566
114	(u'to', u'the', u'united')	3549
115	(u'officers', u'of', u'the')	3542
116	(u'stat', u'related', u'to')	3536
117	(u'see', u'note', u'under')	3529
118	(u'not', u'to', u'exceed')	3522
119	(u'of', u'this', u'subsection')	3516
120	(u'secretary', u'of', u'agriculture')	3505
121	(u'stat', u'amendments', u'subsec')	3502
122	(u'departments', u'and', u'government')	3467
123	(u'now', u'covered', u'by')	3467
124	(u'by', u'the', u'united')	3459
125	(u'not', u'less', u'than')	3444
126	(u'statutes', u'at', u'large')	3443
127	(u'act', u'of', u'as')	3439
128	(u'prescribed', u'by', u'the')	3416
129	(u'of', u'as', u'amended')	3378
130	(u'all', u'functions', u'of')	3362
131	(u'respect', u'to', u'the')	3357
132	(u'by', u'reorg', u'plan')	3333
133	(u'amended', u'by', u'act')	3320
134	(u'section', u'by', u'pub')	3312
135	(u'date', u'of', u'the')	3303
136	(u'feb', u'ch', u'stat')	3303
137	(u'section', u'shall', u'be')	3293
138	(u'substituted', u'for', u'the')	3273
139	(u'under', u'the', u'provisions')	3234
140	(u'stat', u'july', u'ch')	3212
141	(u'shall', u'be', u'deemed')	3184
142	(u'and', u'of', u'title')	3178
143	(u'to', u'in', u'the')	3175
144	(u'the', u'postmaster', u'general')	3172
145	(u'members', u'of', u'the')	3164
146	(u'internal', u'revenue', u'code')	3156
147	(u'of', u'the', u'board')	3130
148	(u'act', u'june', u'ch')	3120
149	(u'to', u'the', u'provisions')	3109
150	(u'for', u'the', u'words')	3099
151	(u'to', u'carry', u'out')	3094
152	(u'the', u'number', u'of')	3087
153	(u'stat', u'amendments', u'pub')	3076
154	(u'functions', u'of', u'the')	3070
155	(u'in', u'the', u'text')	3061
156	(u'from', u'time', u'to')	3059
157	(u'amendment', u'amendment', u'of')	3053
158	(u'time', u'to', u'time')	3043
159	(u'functions', u'of', u'all')	3037
160	(u'june', u'ch', u'title')	2994
161	(u'by', u'reason', u'of')	2985
162	(u'note', u'note', u'note')	2980
163	(u'the', u'basis', u'of')	2971
164	(u'and', u'shall', u'be')	2951
165	(u'of', u'amendment', u'amendment')	2947
166	(u'the', u'secretary', u'or')	2944
167	(u'the', u'office', u'of')	2943
168	(u'shall', u'be', u'paid')	2925
169	(u'as', u'the', u'secretary')	2922
170	(u'is', u'now', u'covered')	2913
171	(u'the', u'use', u'of')	2879
172	(u'secretary', u'of', u'commerce')	2876
173	(u'at', u'any', u'time')	2869
174	(u'the', u'secretary', u'shall')	2869
175	(u'of', u'the', u'navy')	2855
176	(u'by', u'the', u'president')	2835
177	(u'of', u'the', u'government')	2821
178	(u'is', u'classified', u'to')	2817
179	(u'be', u'subject', u'to')	2799
180	(u'this', u'section', u'the')	2785
181	(u'the', u'coast', u'guard')	2783
182	(u'be', u'deemed', u'to')	2778
183	(u'act', u'aug', u'ch')	2775
184	(u'set', u'out', u'in')	2767
185	(u'as', u'he', u'may')	2745
186	(u'the', u'public', u'health')	2728
187	(u'of', u'any', u'such')	2702
188	(u'set', u'out', u'under')	2688
189	(u'or', u'his', u'delegate')	2685
190	(u'it', u'shall', u'be')	2674
191	(u'the', u'performance', u'of')	2660
192	(u'amendment', u'of', u'section')	2655
193	(u'ch', u'stat', u'title')	2645
194	(u'or', u'in', u'the')	2633
195	(u'ch', u'title', u'ii')	2623
196	(u'stat', u'mar', u'ch')	2621
197	(u'centum', u'of', u'the')	2616
198	(u'of', u'section', u'by')	2604
199	(u'agencies', u'and', u'employees')	2599
200	(u'july', u'ch', u'title')	2599
201	(u'in', u'addition', u'to')	2574
202	(u'amount', u'of', u'the')	2574
203	(u'to', u'section', u'of')	2571
204	(u'the', u'air', u'force')	2566
205	(u'may', u'be', u'necessary')	2563
206	(u'secretary', u'or', u'his')	2546
207	(u'to', u'in', u'subsec')	2546
208	(u'united', u'states', u'in')	2543
209	(u'with', u'the', u'provisions')	2538
210	(u'shall', u'be', u'the')	2536
211	(u'without', u'regard', u'to')	2530
212	(u'chapter', u'of', u'title')	2526
213	(u'united', u'states', u'for')	2526
214	(u'are', u'substituted', u'for')	2525
215	(u'shall', u'not', u'apply')	2519
216	(u'the', u'board', u'of')	2512
217	(u'of', u'the', u'first')	2492
218	(u'and', u'is', u'now')	2486
219	(u'of', u'this', u'appendix')	2484
220	(u'pursuant', u'to', u'the')	2483
221	(u'of', u'the', u'commission')	2480
222	(u'in', u'order', u'to')	2478
223	(u'and', u'of', u'the')	2478
224	(u'apr', u'ch', u'stat')	2466
225	(u'member', u'of', u'the')	2462
226	(u'of', u'any', u'of')	2450
227	(u'on', u'the', u'basis')	2441
228	(u'amended', u'sept', u'pub')	2435
229	(u'enactment', u'of', u'this')	2424
230	(u'note', u'set', u'out')	2419
231	(u'stat', u'may', u'ch')	2414
232	(u'ch', u'stat', u'aug')	2406
233	(u'officer', u'or', u'employee')	2392
234	(u'the', u'bureau', u'of')	2390
235	(u'determined', u'by', u'the')	2386
236	(u'united', u'states', u'of')	2375
237	(u'out', u'under', u'section')	2368
238	(u'of', u'the', u'state')	2360
239	(u'provisions', u'of', u'the')	2358
240	(u'pursuant', u'to', u'section')	2354
241	(u'title', u'ii', u'stat')	2353
242	(u'title', u'armed', u'forces')	2349
243	(u'title', u'shall', u'be')	2348
244	(u'and', u'employees', u'of')	2343
245	(u'the', u'secretary', u'may')	2342
246	(u'health', u'education', u'and')	2340
247	(u'in', u'lieu', u'of')	2335
248	(u'after', u'the', u'date')	2329
249	(u'of', u'the', u'senate')	2326
250	(u'the', u'state', u'of')	2318
251	(u'as', u'amended', u'sept')	2316
252	(u'as', u'defined', u'in')	2312
253	(u'day', u'of', u'the')	2309
254	(u'in', u'the', u'same')	2296
255	(u'secretary', u'of', u'defense')	2277
256	(u'this', u'title', u'or')	2269
257	(u'on', u'or', u'after')	2266
258	(u'case', u'may', u'be')	2263
259	(u'authorized', u'to', u'be')	2259
260	(u'may', u'be', u'made')	2258
261	(u'by', u'secretary', u'of')	2258
262	(u'the', u'case', u'may')	2250
263	(u'the', u'attorney', u'general')	2244
264	(u'the', u'cost', u'of')	2242
265	(u'as', u'used', u'in')	2241
266	(u'see', u'note', u'set')	2230
267	(u'relating', u'to', u'the')	2221
268	(u'pay', u'and', u'allowances')	2218
269	(u'the', u'first', u'day')	2213
270	(u'the', u'payment', u'of')	2207
271	(u'more', u'than', u'one')	2205
272	(u'act', u'july', u'ch')	2192
273	(u'as', u'the', u'case')	2188
274	(u'secretary', u'of', u'state')	2184
275	(u'of', u'the', u'national')	2183
276	(u'employees', u'of', u'the')	2182
277	(u'first', u'day', u'of')	2171
278	(u'education', u'and', u'welfare')	2163
279	(u'of', u'health', u'education')	2160
280	(u'sec', u'tion', u'of')	2158
281	(u'not', u'apply', u'to')	2157
282	(u'approval', u'of', u'the')	2155
283	(u'farm', u'credit', u'administration')	2154
284	(u'ch', u'stat', u'mar')	2138
285	(u'set', u'forth', u'in')	2133
286	(u'one', u'or', u'more')	2129
287	(u'out', u'in', u'note')	2123
288	(u'the', u'taxable', u'year')	2106
289	(u'provided', u'further', u'that')	2096
290	(u'source', u'statutes', u'at')	2090
291	(u'of', u'the', u'court')	2085
292	(u'carry', u'out', u'the')	2083
293	(u'office', u'of', u'the')	2078
294	(u'ch', u'stat', u'related')	2059
295	(u'this', u'chapter', u'and')	2058
296	(u'the', u'effective', u'date')	2051
297	(u'respect', u'to', u'any')	2050
298	(u'the', u'approval', u'of')	2047
299	(u'and', u'in', u'the')	2044
300	(u'united', u'states', u'to')	2041
301	(u'in', u'note', u'under')	2036
302	(u'the', u'virgin', u'islands')	2024
303	(u'shall', u'be', u'subject')	2021
304	(u'laws', u'of', u'the')	2021
305	(u'of', u'the', u'air')	2018
306	(u'provisions', u'of', u'sections')	2016
307	(u'pursuant', u'to', u'this')	2012
308	(u'code', u'source', u'statutes')	2012
309	(u'ch', u'stat', u'july')	2008
310	(u'director', u'of', u'the')	2006
311	(u'federal', u'land', u'bank')	2004
312	(u'public', u'health', u'and')	2002
313	(u'of', u'title', u'the')	2002
314	(u'aug', u'ch', u'title')	1995
315	(u'made', u'by', u'the')	1994
316	(u'the', u'fiscal', u'year')	1986
317	(u'terms', u'and', u'conditions')	1984
318	(u'from', u'the', u'date')	1981
319	(u'officer', u'of', u'the')	1976
320	(u'provided', u'in', u'section')	1976
321	(u'there', u'shall', u'be')	1975
322	(u'by', u'act', u'aug')	1975
323	(u'act', u'as', u'amended')	1975
324	(u'used', u'in', u'this')	1970
325	(u'the', u'secre', u'tary')	1968
326	(u'the', u'laws', u'of')	1967
327	(u'court', u'of', u'the')	1950
328	(u'to', u'be', u'made')	1948
329	(u'the', u'rate', u'of')	1945
330	(u'of', u'act', u'aug')	1944
331	(u'this', u'title', u'section')	1941
332	(u'approved', u'by', u'the')	1935
333	(u'ch', u'stat', u'may')	1918
334	(u'the', u'filing', u'of')	1908
335	(u'health', u'and', u'welfare')	1906
336	(u'be', u'entitled', u'to')	1895
337	(u'the', u'sum', u'of')	1895
338	(u'on', u'active', u'duty')	1892
339	(u'vested', u'in', u'him')	1890
340	(u'are', u'omitted', u'as')	1888
341	(u'provided', u'for', u'in')	1885
342	(u'or', u'any', u'other')	1867
343	(u'the', u'commission', u'shall')	1861
344	(u'title', u'internal', u'revenue')	1859
345	(u'years', u'of', u'service')	1848
346	(u'in', u'text', u'the')	1842
347	(u'made', u'in', u'phraseology')	1839
348	(u'as', u'amended', u'by')	1836
349	(u'of', u'functions', u'all')	1830
350	(u'the', u'expiration', u'of')	1829
351	(u'on', u'behalf', u'of')	1823
352	(u'title', u'the', u'public')	1820
353	(u'of', u'act', u'june')	1816
354	(u'amended', u'by', u'pub')	1799
355	(u'of', u'the', u'district')	1795
356	(u'shall', u'be', u'in')	1792
357	(u'powers', u'and', u'duties')	1785
358	(u'of', u'the', u'corporation')	1783
359	(u'this', u'chapter', u'shall')	1782
360	(u'on', u'account', u'of')	1781
361	(u'stat', u'reorg', u'plan')	1774
362	(u'judiciary', u'and', u'judicial')	1773
363	(u'which', u'may', u'be')	1769
364	(u'be', u'necessary', u'to')	1769
365	(u'this', u'section', u'by')	1769
366	(u'the', u'head', u'of')	1765
367	(u'the', u'grade', u'of')	1762
368	(u'the', u'director', u'of')	1753
369	(u'in', u'respect', u'of')	1751
370	(u'the', u'name', u'of')	1750
371	(u'connection', u'with', u'the')	1749
372	(u'and', u'judicial', u'procedure')	1748
373	(u'sept', u'stat', u'historical')	1746
374	(u'by', u'this', u'section')	1744
375	(u'by', u'the', u'commission')	1743
376	(u'by', u'act', u'june')	1743
377	(u'which', u'shall', u'be')	1742
378	(u'equal', u'to', u'the')	1726
379	(u'in', u'this', u'chapter')	1721
380	(u'united', u'states', u'shall')	1720
381	(u'to', u'authorize', u'their')	1717
382	(u'oct', u'ch', u'stat')	1714
383	(u'revision', u'notes', u'revised')	1712
384	(u'united', u'states', u'the')	1708
385	(u'by', u'united', u'states')	1705
386	(u'in', u'him', u'to')	1701
387	(u'secretary', u'of', u'labor')	1699
388	(u'shall', u'not', u'exceed')	1699
389	(u'and', u'section', u'of')	1697
390	(u'any', u'of', u'his')	1695
391	(u'him', u'to', u'authorize')	1693
392	(u'house', u'of', u'representatives')	1690
393	(u'the', u'armed', u'forces')	1685
394	(u'as', u'to', u'the')	1685
395	(u'and', u'to', u'the')	1681
396	(u'by', u'the', u'board')	1675
397	(u'consent', u'of', u'the')	1672
398	(u'of', u'reorg', u'plan')	1663
399	(u'the', u'requirements', u'of')	1662
400	(u'based', u'on', u'title')	1659
401	(u'officers', u'agencies', u'and')	1657
402	(u'the', u'public', u'interest')	1656
403	(u'the', u'active', u'list')	1654
404	(u'or', u'in', u'part')	1653
405	(u'of', u'the', u'president')	1651
406	(u'of', u'title', u'and')	1650
407	(u'functions', u'all', u'functions')	1650
408	(u'to', u'which', u'the')	1633
409	(u'to', u'this', u'section')	1632
410	(u'whether', u'or', u'not')	1632
411	(u'the', u'functions', u'of')	1628
412	(u'by', u'sections', u'and')	1627
413	(u'of', u'act', u'july')	1624
414	(u'the', u'administrator', u'of')	1621
415	(u'except', u'as', u'provided')	1619
416	(u'this', u'section', u'is')	1611
417	(u'authorize', u'their', u'performance')	1610
418	(u'value', u'of', u'the')	1608
419	(u'this', u'subsection', u'shall')	1608
420	(u'note', u'reorg', u'plan')	1602
421	(u'united', u'states', u'as')	1598
422	(u'was', u'repealed', u'by')	1598
423	(u'the', u'close', u'of')	1595
424	(u'title', u'usc', u'ed')	1587
425	(u'the', u'enactment', u'of')	1582
426	(u'of', u'his', u'functions')	1579
427	(u'crimes', u'and', u'criminal')	1576
428	(u'this', u'sec', u'tion')	1575
429	(u'each', u'of', u'the')	1568
430	(u'in', u'whole', u'or')	1565
431	(u'shall', u'be', u'considered')	1561
432	(u'deemed', u'to', u'be')	1559
433	(u'by', u'any', u'of')	1559
434	(u'in', u'the', u'event')	1557
435	(u'ch', u'title', u'iii')	1555
436	(u'provision', u'of', u'law')	1554
437	(u'pro', u'visions', u'of')	1550
438	(u'shall', u'have', u'the')	1548
439	(u'secretary', u'of', u'health')	1547
440	(u'in', u'which', u'such')	1542
441	(u'whole', u'or', u'in')	1542
442	(u'days', u'after', u'the')	1541
443	(u'to', u'be', u'appropriated')	1536
444	(u'notes', u'revised', u'source')	1529
445	(u'use', u'of', u'the')	1526
446	(u'required', u'to', u'be')	1523
447	(u'social', u'security', u'act')	1522
448	(u'and', u'employees', u'by')	1521
449	(u'act', u'referred', u'to')	1519
450	(u'chapter', u'of', u'this')	1518
451	(u'the', u'extent', u'that')	1518
452	(u'banks', u'and', u'banking')	1516
453	(u'at', u'large', u'section')	1515
454	(u'of', u'all', u'agencies')	1515
455	(u'case', u'of', u'any')	1514
456	(u'as', u'of', u'the')	1512
457	(u'and', u'criminal', u'procedure')	1511
458	(u'this', u'title', u'for')	1510
459	(u'the', u'internal', u'revenue')	1500
460	(u'any', u'provision', u'of')	1498
461	(u'omitted', u'as', u'surplusage')	1498
462	(u'is', u'entitled', u'to')	1498
463	(u'on', u'title', u'usc')	1494
464	(u'the', u'end', u'of')	1494
465	(u'with', u'power', u'vested')	1494
466	(u'the', u'right', u'to')	1492
467	(u'be', u'construed', u'to')	1488
468	(u'designated', u'by', u'the')	1488
469	(u'of', u'sections', u'and')	1484
470	(u'preceding', u'section', u'of')	1484
471	(u'power', u'vested', u'in')	1483
472	(u'notes', u'based', u'on')	1481
473	(u'the', u'government', u'of')	1481
474	(u'stat', u'feb', u'ch')	1481
475	(u'shall', u'be', u'construed')	1480
476	(u'under', u'this', u'subsection')	1480
477	(u'of', u'the', u'amount')	1471
478	(u'is', u'covered', u'by')	1471
479	(u'in', u'which', u'he')	1471
480	(u'stat', u'provided', u'that')	1466
481	(u'his', u'functions', u'by')	1464
482	(u'of', u'per', u'centum')	1462
483	(u'known', u'as', u'the')	1459
484	(u'functions', u'by', u'any')	1458
485	(u'month', u'in', u'which')	1458
486	(u'president', u'of', u'the')	1456
487	(u'stat', u'as', u'amended')	1451
488	(u'sept', u'ch', u'stat')	1451
489	(u'respect', u'to', u'such')	1450
490	(u'and', u'for', u'the')	1450
491	(u'or', u'employee', u'of')	1449
492	(u'in', u'case', u'of')	1445
493	(u'revision', u'notes', u'based')	1445
494	(u'the', u'authority', u'of')	1440
495	(u'performance', u'or', u'the')	1440
496	(u'is', u'to', u'be')	1439
497	(u'classification', u'act', u'of')	1438
498	(u'date', u'of', u'enactment')	1438
499	(u'in', u'any', u'case')	1434
500	(u'their', u'performance', u'or')	1434
501	(u'employees', u'by', u'reorg')	1433
502	(u'this', u'section', u'to')	1432
503	(u'at', u'the', u'rate')	1432
504	(u'title', u'judiciary', u'and')	1431
505	(u'the', u'civil', u'service')	1430
506	(u'act', u'mar', u'ch')	1428
507	(u'title', u'crimes', u'and')	1427
508	(u'all', u'agencies', u'and')	1425
509	(u'on', u'the', u'active')	1425
510	(u'of', u'the', u'provisions')	1424
511	(u'such', u'regulations', u'as')	1423
512	(u'of', u'this', u'subchapter')	1423
513	(u'percent', u'of', u'the')	1416
514	(u'provided', u'however', u'that')	1414
515	(u'of', u'any', u'state')	1414
516	(u'in', u'the', u'district')	1413
517	(u'were', u'transferred', u'to')	1411
518	(u'of', u'the', u'coast')	1410
519	(u'the', u'meaning', u'of')	1410
520	(u'on', u'the', u'date')	1409
521	(u'this', u'chapter', u'the')	1409
522	(u'this', u'title', u'to')	1409
523	(u'title', u'banks', u'and')	1403
524	(u'secre', u'tary', u'of')	1401
525	(u'of', u'amendment', u'section')	1397
526	(u'the', u'farm', u'credit')	1393
527	(u'portion', u'of', u'the')	1393
528	(u'more', u'than', u'or')	1392
529	(u'tion', u'of', u'the')	1390
530	(u'within', u'the', u'meaning')	1390
531	(u'employee', u'of', u'the')	1388
532	(u'and', u'with', u'the')	1387
533	(u'tion', u'of', u'this')	1382
534	(u'of', u'enactment', u'of')	1381
535	(u'the', u'president', u'by')	1380
536	(u'excess', u'of', u'the')	1379
537	(u'paragraph', u'of', u'this')	1378
538	(u'any', u'part', u'of')	1376
539	(u'and', u'all', u'functions')	1374
540	(u'the', u'terms', u'of')	1374
541	(u'effective', u'date', u'section')	1370
542	(u'into', u'the', u'union')	1369
543	(u'defined', u'in', u'section')	1368
544	(u'of', u'puerto', u'rico')	1366
545	(u'ch', u'as', u'added')	1365
546	(u'and', u'national', u'defense')	1364
547	(u'be', u'made', u'by')	1363
548	(u'the', u'regional', u'director')	1362
549	(u'to', u'chapter', u'of')	1361
550	(u'shall', u'be', u'entitled')	1357
551	(u'or', u'of', u'any')	1356
552	(u'the', u'federal', u'reserve')	1354
553	(u'the', u'chairman', u'of')	1352
554	(u'other', u'provision', u'of')	1351
555	(u'in', u'such', u'manner')	1350
556	(u'or', u'for', u'the')	1350
557	(u'any', u'person', u'who')	1349
558	(u'board', u'of', u'directors')	1344
559	(u'which', u'he', u'is')	1344
560	(u'under', u'this', u'subchapter')	1342
561	(u'except', u'as', u'otherwise')	1341
562	(u'date', u'of', u'this')	1341
563	(u'or', u'of', u'the')	1340
564	(u'name', u'of', u'the')	1340
565	(u'ch', u'title', u'iv')	1339
566	(u'this', u'title', u'cross')	1335
567	(u'title', u'of', u'the')	1334
568	(u'regard', u'to', u'the')	1334
569	(u'states', u'of', u'america')	1332
570	(u'and', u'insular', u'possessions')	1331
571	(u'to', u'be', u'used')	1329
572	(u'to', u'secretary', u'of')	1328
573	(u'in', u'the', u'grade')	1327
574	(u'per', u'lb', u'ad')	1325
575	(u'united', u'states', u'code')	1323
576	(u'the', u'board', u'shall')	1322
577	(u'of', u'the', u'public')	1320
578	(u'secretary', u'of', u'interior')	1318
579	(u'the', u'house', u'of')	1315
580	(u'to', u'the', u'same')	1314
581	(u'order', u'of', u'the')	1312
582	(u'provisions', u'relating', u'to')	1309
583	(u'stat', u'cross', u'references')	1308
584	(u'foreign', u'relations', u'and')	1306
585	(u'provided', u'in', u'this')	1303
586	(u'of', u'the', u'bureau')	1303
587	(u'regulations', u'prescribed', u'by')	1297
588	(u'public', u'health', u'service')	1295
589	(u'the', u'application', u'of')	1294
590	(u'the', u'social', u'security')	1293
591	(u'of', u'the', u'same')	1293
592	(u'year', u'in', u'which')	1292
593	(u'section', u'shall', u'not')	1290
594	(u'any', u'other', u'provision')	1290
595	(u'continental', u'united', u'states')	1288
596	(u'amended', u'section', u'by')	1287
597	(u'to', u'be', u'paid')	1286
598	(u'for', u'the', u'district')	1286
599	(u'of', u'this', u'order')	1283
600	(u'amount', u'of', u'such')	1283
601	(u'described', u'in', u'section')	1282
602	(u'the', u'issuance', u'of')	1281
603	(u'the', u'administration', u'of')	1281
604	(u'classified', u'to', u'chapter')	1280
605	(u'be', u'fined', u'not')	1277
606	(u'shall', u'have', u'been')	1277
607	(u'jan', u'ch', u'stat')	1276
608	(u'the', u'territory', u'of')	1270
609	(u'the', u'pro', u'visions')	1270
610	(u'lb', u'ad', u'val')	1267
611	(u'the', u'post', u'office')	1265
612	(u'post', u'office', u'department')	1262
613	(u'included', u'in', u'the')	1262
614	(u'repealed', u'by', u'act')	1262
615	(u'service', u'in', u'the')	1262
616	(u'shall', u'be', u'held')	1261
617	(u'be', u'prescribed', u'by')	1261
618	(u'the', u'value', u'of')	1261
619	(u'may', u'not', u'be')	1258
620	(u'or', u'more', u'of')	1257
621	(u'the', u'president', u'may')	1255
622	(u'this', u'chapter', u'or')	1249
623	(u'to', u'any', u'person')	1249
624	(u'in', u'the', u'treasury')	1246
625	(u'revenue', u'code', u'of')	1246
626	(u'than', u'per', u'centum')	1243
627	(u'title', u'cross', u'references')	1242
628	(u'of', u'the', u'following')	1236
629	(u'in', u'carrying', u'out')	1233
630	(u'territories', u'and', u'insular')	1231
631	(u'provide', u'for', u'the')	1231
632	(u'the', u'month', u'in')	1229
633	(u'chairman', u'of', u'the')	1229
634	(u'of', u'the', u'internal')	1228
635	(u'this', u'section', u'as')	1226
636	(u'on', u'or', u'before')	1225
637	(u'filed', u'with', u'the')	1224
638	(u'to', u'the', u'department')	1222
639	(u'are', u'made', u'in')	1221
640	(u'with', u'the', u'approval')	1216
641	(u'authority', u'vested', u'in')	1216
642	(u'for', u'use', u'in')	1214
643	(u'and', u'em', u'ployees')	1214
644	(u'of', u'any', u'other')	1212
645	(u'amount', u'equal', u'to')	1212
646	(u'jurisdiction', u'of', u'the')	1212
647	(u'in', u'the', u'manner')	1211
648	(u'to', u'the', u'congress')	1209
649	(u'the', u'same', u'manner')	1209
650	(u'of', u'secretary', u'of')	1209
651	(u'title', u'iii', u'stat')	1207
652	(u'title', u'foreign', u'relations')	1206
653	(u'fined', u'not', u'more')	1205
654	(u'the', u'classification', u'act')	1204
655	(u'united', u'states', u'government')	1204
656	(u'other', u'than', u'the')	1203
657	(u'out', u'of', u'the')	1203
658	(u'out', u'the', u'provisions')	1203
659	(u'nothing', u'in', u'this')	1202
660	(u'the', u'postal', u'service')	1202
661	(u'ch', u'stat', u'feb')	1202
662	(u'shall', u'apply', u'to')	1201
663	(u'of', u'this', u'paragraph')	1197
664	(u'relations', u'and', u'intercourse')	1197
665	(u'of', u'the', u'general')	1197
666	(u'on', u'the', u'first')	1195
667	(u'title', u'territories', u'and')	1192
668	(u'or', u'to', u'the')	1190
669	(u'stat', u'amendments', u'act')	1189
670	(u'date', u'on', u'which')	1187
671	(u'vested', u'in', u'the')	1186
672	(u'stat', u'effective', u'date')	1185
673	(u'department', u'of', u'commerce')	1184
674	(u'act', u'of', u'june')	1183
675	(u'to', u'have', u'been')	1182
676	(u'all', u'of', u'the')	1182
677	(u'the', u'sec', u'retary')	1181
678	(u'the', u'commission', u'may')	1181
679	(u'for', u'the', u'use')	1176
680	(u'the', u'patent', u'office')	1176
681	(u'not', u'in', u'excess')	1174
682	(u'court', u'for', u'the')	1174
683	(u'in', u'the', u'public')	1172
684	(u'court', u'of', u'appeals')	1171
685	(u'be', u'in', u'the')	1168
686	(u'stat', u'sept', u'pub')	1164
687	(u'of', u'general', u'services')	1163
688	(u'such', u'rules', u'and')	1162
689	(u'this', u'title', u'as')	1161
690	(u'necessary', u'to', u'carry')	1161
691	(u'ch', u'stat', u'codification')	1161
