Rank	3gram	NumberOfTimes
92	(u'stat', u'references', u'in')	11410
93	(u'the', u'code', u'see')	11362
94	(u'for', u'the', u'fiscal')	11188
95	(u'title', u'section', u'title')	11179
96	(u'subject', u'to', u'the')	11032
97	(u'amendment', u'amendment', u'by')	10894
98	(u'by', u'section', u'of')	10831
99	(u'this', u'act', u'to')	10752
100	(u'as', u'provided', u'in')	10692
101	(u'act', u'to', u'the')	10518
102	(u'fiscal', u'year', u'ending')	10439
103	(u'title', u'title', u'section')	10398
104	(u'of', u'the', u'treasury')	10382
105	(u'this', u'title', u'sections')	10380
106	(u'the', u'secre', u'tary')	10364
107	(u'this', u'section', u'the')	10276
108	(u'sec', u'tion', u'of')	10198
109	(u'note', u'set', u'out')	10160
110	(u'this', u'section', u'and')	10054
111	(u'of', u'the', u'senate')	10009
112	(u'is', u'authorized', u'to')	9956
113	(u'provided', u'that', u'the')	9522
114	(u'not', u'to', u'exceed')	9502
115	(u'of', u'the', u'interior')	9386
116	(u'stat', u'amendments', u'subsec')	9360
117	(u'as', u'amended', u'pub')	9301
118	(u'rules', u'and', u'regulations')	9270
119	(u'in', u'connection', u'with')	9269
120	(u'this', u'title', u'shall')	9264
121	(u'respect', u'to', u'the')	9094
122	(u'this', u'sec', u'tion')	9049
123	(u'this', u'title', u'for')	9015
124	(u'per', u'centum', u'of')	8990
125	(u'district', u'of', u'columbia')	8951
126	(u'in', u'which', u'the')	8932
127	(u'prior', u'to', u'the')	8929
128	(u'classification', u'of', u'this')	8852
129	(u'short', u'title', u'note')	8851
130	(u'to', u'section', u'of')	8805
131	(u'part', u'of', u'the')	8785
132	(u'title', u'and', u'tables')	8734
133	(u'as', u'the', u'secretary')	8689
134	(u'transferred', u'to', u'the')	8622
135	(u'this', u'title', u'the')	8604
136	(u'stat', u'as', u'amended')	8434
137	(u'see', u'short', u'title')	8415
138	(u'under', u'this', u'subchapter')	8396
139	(u'aug', u'ch', u'stat')	8393
140	(u'complete', u'classification', u'of')	8368
141	(u'for', u'complete', u'classification')	8352
142	(u'under', u'this', u'subsection')	8323
143	(u'pursuant', u'to', u'section')	8303
144	(u'title', u'section', u'of')	8298
145	(u'of', u'this', u'subchapter')	8279
146	(u'shall', u'be', u'made')	8253
147	(u'title', u'section', u'referred')	8236
148	(u'in', u'order', u'to')	8157
149	(u'in', u'the', u'united')	8122
150	(u'date', u'of', u'the')	8097
151	(u'section', u'shall', u'be')	8088
152	(u'carry', u'out', u'the')	8066
153	(u'the', u'district', u'of')	7920
154	(u'authorized', u'to', u'be')	7874
155	(u'united', u'states', u'and')	7822
156	(u'not', u'later', u'than')	7799
157	(u'as', u'added', u'pub')	7753
158	(u'title', u'sections', u'of')	7729
159	(u'director', u'of', u'the')	7719
160	(u'after', u'the', u'date')	7703
161	(u'members', u'of', u'the')	7696
162	(u'in', u'excess', u'of')	7559
163	(u'post', u'this', u'heading')	7528
164	(u'pursuant', u'to', u'this')	7479
165	(u'for', u'the', u'purposes')	7445
166	(u'accordance', u'with', u'the')	7408
167	(u'of', u'the', u'commission')	7407
168	(u'code', u'see', u'short')	7233
169	(u'the', u'director', u'of')	7196
170	(u'at', u'the', u'time')	7190
171	(u'united', u'states', u'or')	7179
172	(u'by', u'the', u'president')	7112
173	(u'not', u'less', u'than')	6955
174	(u'oct', u'see', u'section')	6898
175	(u'title', u'note', u'set')	6893
176	(u'section', u'title', u'section')	6877
177	(u'functions', u'of', u'the')	6857
178	(u'of', u'the', u'department')	6824
179	(u'the', u'basis', u'of')	6760
180	(u'as', u'defined', u'in')	6744
181	(u'the', u'number', u'of')	6710
182	(u'ante', u'this', u'heading')	6672
183	(u'prescribed', u'by', u'the')	6604
184	(u'of', u'chapter', u'of')	6603
185	(u'internal', u'revenue', u'code')	6603
186	(u'tion', u'of', u'this')	6588
187	(u'which', u'is', u'classified')	6588
188	(u'of', u'title', u'and')	6577
189	(u'authorization', u'of', u'appropriations')	6571
190	(u'the', u'use', u'of')	6528
191	(u'mar', u'ch', u'stat')	6505
192	(u'organization', u'and', u'employees')	6491
193	(u'shall', u'be', u'deemed')	6461
194	(u'relating', u'to', u'the')	6430
195	(u'of', u'the', u'act')	6424
196	(u'the', u'requirements', u'of')	6398
197	(u'in', u'text', u'the')	6396
198	(u'centum', u'of', u'the')	6357
199	(u'health', u'education', u'and')	6299
200	(u'in', u'this', u'section')	6218
201	(u'of', u'title', u'the')	6159
202	(u'determined', u'by', u'the')	6153
203	(u'government', u'organization', u'and')	6152
204	(u'set', u'out', u'in')	6151
205	(u'this', u'title', u'or')	6143
206	(u'terms', u'and', u'conditions')	6140
207	(u'provisions', u'relating', u'to')	6133
208	(u'stat', u'set', u'out')	6118
209	(u'for', u'fiscal', u'year')	6094
210	(u'of', u'the', u'national')	6089
211	(u'provisions', u'of', u'section')	6084
212	(u'set', u'forth', u'in')	6076
213	(u'on', u'the', u'basis')	6052
214	(u'known', u'as', u'the')	6027
215	(u'title', u'government', u'organization')	6026
216	(u'of', u'the', u'house')	5982
217	(u'of', u'health', u'education')	5981
218	(u'may', u'be', u'necessary')	5939
219	(u'shall', u'not', u'apply')	5895
220	(u'stat', u'related', u'to')	5892
221	(u'historical', u'and', u'revision')	5881
222	(u'to', u'be', u'appropriated')	5878
223	(u'to', u'the', u'united')	5856
224	(u'july', u'ch', u'stat')	5855
225	(u'secretary', u'of', u'state')	5802
226	(u'this', u'chapter', u'and')	5802
227	(u'house', u'of', u'representatives')	5784
228	(u'of', u'united', u'states')	5782
229	(u'except', u'as', u'provided')	5774
230	(u'respect', u'to', u'any')	5759
231	(u'state', u'and', u'local')	5758
232	(u'under', u'sec', u'tion')	5756
233	(u'be', u'deemed', u'to')	5737
234	(u'of', u'the', u'army')	5727
235	(u'to', u'the', u'congress')	5725
236	(u'without', u'regard', u'to')	5703
237	(u'the', u'commission', u'shall')	5685
238	(u'act', u'of', u'usc')	5673
239	(u'on', u'or', u'after')	5673
240	(u'by', u'reason', u'of')	5671
241	(u'by', u'the', u'united')	5651
242	(u'of', u'the', u'state')	5639
243	(u'were', u'transferred', u'to')	5638
244	(u'and', u'revision', u'notes')	5633
245	(u'to', u'in', u'text')	5609
246	(u'the', u'house', u'of')	5589
247	(u'enactment', u'of', u'this')	5582
248	(u'are', u'substituted', u'for')	5577
249	(u'secretary', u'of', u'health')	5544
250	(u'the', u'act', u'of')	5504
251	(u'stat', u'amendments', u'pub')	5504
252	(u'be', u'subject', u'to')	5500
253	(u'feb', u'ch', u'stat')	5460
254	(u'amount', u'of', u'the')	5457
255	(u'to', u'the', u'provisions')	5455
256	(u'the', u'time', u'of')	5447
257	(u'education', u'and', u'welfare')	5445
258	(u'united', u'states', u'code')	5445
259	(u'paragraph', u'of', u'this')	5434
260	(u'and', u'of', u'title')	5431
261	(u'of', u'the', u'office')	5417
262	(u'this', u'title', u'effective')	5408
263	(u'secre', u'tary', u'of')	5378
264	(u'act', u'referred', u'to')	5329
265	(u'stat', u'historical', u'and')	5311
266	(u'and', u'shall', u'be')	5287
267	(u'at', u'any', u'time')	5265
268	(u'this', u'subsection', u'shall')	5241
269	(u'secretary', u'of', u'agriculture')	5236
270	(u'days', u'after', u'the')	5232
271	(u'the', u'attorney', u'general')	5220
272	(u'the', u'cost', u'of')	5213
273	(u'of', u'the', u'board')	5206
274	(u're', u'spect', u'to')	5181
275	(u'the', u'effective', u'date')	5176
276	(u'stat', u'and', u'amended')	5169
277	(u'with', u're', u'spect')	5155
278	(u'pursuant', u'to', u'the')	5144
279	(u'act', u'aug', u'ch')	5142
280	(u'to', u'of', u'this')	5131
281	(u'secretary', u'of', u'commerce')	5116
282	(u'or', u'in', u'the')	5116
283	(u'effective', u'date', u'note')	5087
284	(u'the', u'sec', u'retary')	5073
285	(u'generally', u'post', u'this')	5072
286	(u'of', u'any', u'such')	5054
287	(u'with', u'the', u'provisions')	5051
288	(u'generally', u'ante', u'this')	5009
289	(u'title', u'effective', u'date')	4981
290	(u'in', u'addition', u'to')	4973
291	(u'act', u'june', u'ch')	4969
292	(u'amendments', u'made', u'by')	4949
293	(u'the', u'administrator', u'shall')	4931
294	(u'any', u'of', u'the')	4893
295	(u'one', u'or', u'more')	4878
296	(u'chapter', u'of', u'title')	4877
297	(u'as', u'part', u'of')	4857
298	(u'officers', u'and', u'employees')	4828
299	(u'the', u'secretary', u'and')	4823
300	(u'may', u'be', u'made')	4818
301	(u'may', u'ch', u'stat')	4808
302	(u'of', u'this', u'sec')	4796
303	(u'of', u'this', u'paragraph')	4784
304	(u'to', u'this', u'section')	4782
305	(u'classified', u'generally', u'to')	4780
306	(u'department', u'of', u'the')	4775
307	(u'the', u'amendments', u'made')	4773
308	(u'member', u'of', u'the')	4770
309	(u'by', u'this', u'section')	4762
310	(u'and', u'to', u'the')	4740
311	(u'not', u'apply', u'to')	4704
312	(u'this', u'chapter', u'shall')	4692
313	(u'as', u'amended', u'by')	4662
314	(u'date', u'note', u'under')	4661
315	(u'defined', u'in', u'section')	4656
316	(u'time', u'to', u'time')	4638
317	(u'from', u'time', u'to')	4637
318	(u'this', u'section', u'for')	4610
319	(u'of', u'the', u'president')	4608
320	(u'secretary', u'of', u'energy')	4595
321	(u'on', u'the', u'date')	4588
322	(u'stat', u'june', u'ch')	4531
323	(u'other', u'provision', u'of')	4530
324	(u'stat', u'section', u'referred')	4524
325	(u'stat', u'provided', u'that')	4518
326	(u'val', u'ad', u'val')	4511
327	(u'research', u'and', u'development')	4500
328	(u'app', u'reorg', u'plan')	4498
329	(u'any', u'other', u'provision')	4479
330	(u'report', u'to', u'congress')	4477
331	(u'in', u'carrying', u'out')	4436
332	(u'except', u'as', u'otherwise')	4433
333	(u'sections', u'to', u'of')	4426
334	(u'any', u'fiscal', u'year')	4421
335	(u'ad', u'val', u'ad')	4419
336	(u'respect', u'to', u'such')	4399
337	(u'this', u'sub', u'chapter')	4390
338	(u'are', u'omitted', u'as')	4385
339	(u'chapter', u'of', u'this')	4379
340	(u'of', u'the', u'court')	4375
341	(u'effective', u'oct', u'see')	4335
342	(u'each', u'of', u'the')	4307
343	(u'the', u'committee', u'on')	4296
344	(u'on', u'behalf', u'of')	4294
345	(u'and', u'for', u'the')	4293
346	(u'to', u'which', u'the')	4290
347	(u'chapter', u'referred', u'to')	4287
348	(u'classified', u'to', u'section')	4286
349	(u'approved', u'by', u'the')	4282
350	(u'in', u'the', u'same')	4280
351	(u'section', u'of', u'act')	4280
352	(u'of', u'amendment', u'section')	4260
353	(u'title', u'internal', u'revenue')	4254
354	(u'powers', u'and', u'duties')	4251
355	(u'office', u'of', u'the')	4230
356	(u'stat', u'oct', u'pub')	4214
357	(u'under', u'this', u'part')	4197
358	(u'this', u'section', u'to')	4193
359	(u'equal', u'to', u'the')	4181
360	(u'be', u'necessary', u'to')	4180
361	(u'out', u'in', u'the')	4174
362	(u'to', u'the', u'president')	4164
363	(u'case', u'of', u'any')	4158
364	(u'as', u'amended', u'which')	4124
365	(u'and', u'of', u'the')	4120
366	(u'state', u'or', u'local')	4116
367	(u'fiscal', u'year', u'for')	4111
368	(u'title', u'sections', u'title')	4099
369	(u'by', u'the', u'commission')	4092
370	(u'the', u'extent', u'that')	4081
371	(u'are', u'authorized', u'to')	4080
372	(u'title', u'shall', u'be')	4070
373	(u'secretary', u'of', u'labor')	4056
374	(u'or', u'any', u'other')	4056
375	(u'july', u'ch', u'title')	4052
376	(u'the', u'secretary', u'to')	4029
377	(u'act', u'of', u'as')	4026
378	(u'united', u'states', u'of')	4024
379	(u'title', u'for', u'complete')	4015
380	(u'shall', u'apply', u'to')	4014
381	(u'the', u'secretary', u'is')	4006
382	(u'from', u'the', u'code')	3995
383	(u'was', u'repealed', u'by')	3992
384	(u'related', u'to', u'the')	3984
385	(u'of', u'as', u'amended')	3977
386	(u'nothing', u'in', u'this')	3975
387	(u'secretary', u'of', u'defense')	3971
388	(u'the', u'end', u'of')	3965
389	(u'united', u'states', u'in')	3963
390	(u'and', u'in', u'the')	3961
391	(u'described', u'in', u'section')	3956
392	(u'the', u'taxable', u'year')	3952
393	(u'which', u'related', u'to')	3930
394	(u'the', u'administrator', u'of')	3921
395	(u'omitted', u'from', u'the')	3918
396	(u'shall', u'be', u'the')	3914
397	(u'this', u'title', u'to')	3900
398	(u'of', u'referred', u'to')	3894
399	(u'provision', u'of', u'law')	3889
400	(u'and', u'section', u'of')	3882
401	(u'required', u'to', u'be')	3879
402	(u'the', u'enactment', u'of')	3867
403	(u'the', u'board', u'of')	3867
404	(u'the', u'expiration', u'of')	3867
405	(u'in', u'lieu', u'of')	3864
406	(u'provided', u'in', u'section')	3855
407	(u'year', u'ending', u'september')	3854
408	(u'secretary', u'of', u'transportation')	3840
409	(u'shall', u'be', u'paid')	3837
410	(u'is', u'classified', u'generally')	3834
411	(u'in', u'view', u'of')	3831
412	(u'be', u'treated', u'as')	3817
413	(u'this', u'chapter', u'the')	3809
414	(u'under', u'the', u'provisions')	3801
415	(u'made', u'by', u'the')	3800
416	(u'tion', u'of', u'the')	3792
417	(u'percent', u'of', u'the')	3789
418	(u'the', u'coast', u'guard')	3783
419	(u'this', u'chapter', u'or')	3777
420	(u'substituted', u'for', u'the')	3757
421	(u'provi', u'sions', u'of')	3747
422	(u'shall', u'be', u'subject')	3722
423	(u'act', u'july', u'ch')	3713
424	(u'to', u'be', u'made')	3708
425	(u'more', u'than', u'one')	3707
426	(u'by', u'secretary', u'of')	3706
427	(u'day', u'of', u'the')	3697
428	(u'the', u'commission', u'may')	3694
429	(u'year', u'ending', u'june')	3693
430	(u'amount', u'equal', u'to')	3692
431	(u'app', u'note', u'ex')	3689
432	(u'appendix', u'to', u'title')	3683
433	(u'in', u'this', u'chapter')	3673
434	(u'which', u'shall', u'be')	3671
435	(u'ch', u'stat', u'as')	3663
436	(u'the', u'head', u'of')	3655
437	(u'date', u'of', u'enactment')	3652
438	(u'the', u'appendix', u'to')	3648
439	(u'shall', u'not', u'exceed')	3637
440	(u'to', u'comply', u'with')	3628
441	(u'this', u'subsection', u'the')	3621
442	(u'in', u'which', u'such')	3618
443	(u'for', u'which', u'the')	3613
444	(u'jurisdiction', u'of', u'the')	3613
445	(u'the', u'jurisdiction', u'of')	3610
446	(u'of', u'the', u'first')	3608
447	(u'in', u'the', u'federal')	3607
448	(u'act', u'of', u'pub')	3603
449	(u'title', u'ii', u'stat')	3593
450	(u'office', u'of', u'personnel')	3588
451	(u'report', u'to', u'the')	3582
452	(u'notwithstanding', u'any', u'other')	3565
453	(u'as', u'used', u'in')	3544
454	(u'the', u'bureau', u'of')	3542
455	(u'vested', u'in', u'the')	3527
456	(u'title', u'united', u'states')	3525
457	(u'amended', u'which', u'is')	3522
458	(u'the', u'president', u'shall')	3518
459	(u'of', u'the', u'district')	3518
460	(u'purpose', u'of', u'this')	3511
461	(u'carrying', u'out', u'the')	3505
462	(u'out', u'as', u'notes')	3497
463	(u'case', u'may', u'be')	3497
464	(u'an', u'amount', u'equal')	3483
465	(u'provisions', u'of', u'the')	3483
466	(u'of', u'the', u'amount')	3470
467	(u'and', u'amended', u'pub')	3460
468	(u'as', u'determined', u'by')	3457
469	(u'employment', u'and', u'training')	3456
470	(u'of', u'the', u'navy')	3454
471	(u'out', u'the', u'provisions')	3436
472	(u'of', u'enactment', u'of')	3434
473	(u'to', u'this', u'chapter')	3433
474	(u'the', u'case', u'may')	3429
475	(u'ch', u'stat', u'june')	3424
476	(u'on', u'or', u'before')	3423
477	(u'the', u'board', u'shall')	3412
478	(u'text', u'of', u'to')	3403
479	(u'provision', u'of', u'this')	3403
480	(u'the', u'secretary', u'determines')	3403
481	(u'the', u'filing', u'of')	3397
482	(u'foreign', u'relations', u'and')	3395
483	(u'as', u'the', u'case')	3391
484	(u'in', u'the', u'appendix')	3390
485	(u'of', u'this', u'appendix')	3385
486	(u'and', u'the', u'secretary')	3379
487	(u'act', u'of', u'referred')	3379
488	(u'fiscal', u'year', u'and')	3374
489	(u'as', u'notes', u'under')	3363
490	(u'effective', u'date', u'section')	3355
491	(u'the', u'social', u'security')	3351
492	(u'which', u'may', u'be')	3349
493	(u'the', u'court', u'may')	3342
494	(u'by', u'the', u'state')	3338
495	(u'it', u'shall', u'be')	3337
496	(u'title', u'title', u'sections')	3328
497	(u'date', u'on', u'which')	3324
498	(u'united', u'states', u'for')	3322
499	(u'the', u'performance', u'of')	3315
500	(u'oct', u'stat', u'pub')	3312
501	(u'united', u'states', u'to')	3311
502	(u'on', u'active', u'duty')	3311
503	(u'repealed', u'by', u'pub')	3310
504	(u'was', u'omitted', u'from')	3307
505	(u'used', u'in', u'this')	3304
506	(u'june', u'ch', u'title')	3298
507	(u'the', u'federal', u'government')	3298
508	(u'stat', u'aug', u'ch')	3296
509	(u'to', u'in', u'title')	3295
510	(u'the', u'first', u'day')	3289
511	(u'commerce', u'and', u'trade')	3280
512	(u'title', u'foreign', u'relations')	3278
513	(u'stat', u'aug', u'pub')	3275
514	(u'consistent', u'with', u'the')	3273
515	(u'shall', u'be', u'in')	3272
516	(u'available', u'to', u'the')	3265
517	(u'the', u'state', u'of')	3256
518	(u'social', u'security', u'act')	3254
519	(u'title', u'commerce', u'and')	3246
520	(u'by', u'the', u'administrator')	3246
521	(u'in', u'whole', u'or')	3243
522	(u'may', u'not', u'be')	3239
523	(u'this', u'chap', u'ter')	3238
524	(u'or', u'in', u'part')	3237
525	(u'out', u'the', u'purposes')	3229
526	(u'provided', u'for', u'in')	3228
527	(u'of', u'personnel', u'management')	3227
528	(u'there', u'are', u'authorized')	3226
529	(u'health', u'and', u'human')	3226
530	(u'years', u'beginning', u'after')	3221
531	(u'dec', u'see', u'section')	3218
532	(u'as', u'he', u'may')	3217
533	(u'prevention', u'and', u'control')	3217
534	(u'of', u'the', u'corporation')	3214
535	(u'this', u'section', u'or')	3214
536	(u'approval', u'of', u'the')	3211
537	(u'to', u'secretary', u'of')	3210
538	(u'of', u'health', u'and')	3210
539	(u'first', u'day', u'of')	3209
540	(u'necessary', u'to', u'carry')	3199
541	(u'the', u'payment', u'of')	3198
542	(u'this', u'title', u'as')	3190
543	(u'the', u'date', u'on')	3187
544	(u'there', u'shall', u'be')	3182
545	(u'and', u'tables', u'volume')	3170
546	(u'court', u'of', u'the')	3162
547	(u'officer', u'or', u'employee')	3161
548	(u'referred', u'to', u'as')	3159
549	(u'date', u'of', u'this')	3157
550	(u'deemed', u'to', u'be')	3147
551	(u'the', u'meaning', u'of')	3147
552	(u'with', u'the', u'secretary')	3143
553	(u'established', u'by', u'the')	3136
554	(u'provisions', u'set', u'out')	3131
555	(u'whole', u'or', u'in')	3131
556	(u'made', u'by', u'this')	3120
557	(u'except', u'that', u'the')	3113
558	(u'shall', u'be', u'available')	3099
559	(u'as', u'amended', u'usc')	3095
560	(u'of', u'title', u'united')	3092
561	(u'for', u'transfer', u'of')	3088
562	(u'any', u'provision', u'of')	3084
563	(u'provide', u'for', u'the')	3084
564	(u'in', u'the', u'original')	3082
565	(u'within', u'the', u'meaning')	3075
566	(u'regard', u'to', u'the')	3075
567	(u'the', u'sum', u'of')	3068
568	(u'the', u'provi', u'sions')	3066
569	(u'any', u'person', u'who')	3062
570	(u'shall', u'be', u'treated')	3061
571	(u'that', u'the', u'amendments')	3061
572	(u'of', u'this', u'order')	3061
573	(u'section', u'title', u'sections')	3059
574	(u'cited', u'as', u'the')	3053
575	(u'fr', u'stat', u'set')	3048
576	(u'as', u'otherwise', u'provided')	3046
577	(u'the', u'administration', u'of')	3041
578	(u'source', u'statutes', u'at')	3040
579	(u'for', u'text', u'ofa')	3040
580	(u'to', u'as', u'the')	3035
581	(u'than', u'per', u'centum')	3035
582	(u're', u'ferred', u'to')	3035
583	(u'consent', u'of', u'the')	3032
584	(u'by', u'the', u'board')	3029
585	(u'other', u'than', u'the')	3019
586	(u'the', u'virgin', u'islands')	3017
587	(u'title', u'usc', u'ed')	3014
588	(u'in', u'text', u'this')	3010
589	(u'under', u'this', u'paragraph')	3008
590	(u'respect', u'to', u'which')	3005
591	(u'and', u'human', u'services')	3003
592	(u'apply', u'with', u'respect')	3001
593	(u'of', u'the', u'public')	2996
594	(u'appointed', u'by', u'the')	2989
595	(u'or', u'of', u'this')	2988
596	(u'year', u'in', u'which')	2987
597	(u'department', u'of', u'health')	2982
598	(u'united', u'states', u'the')	2982
599	(u'of', u'which', u'is')	2982
600	(u'laws', u'of', u'the')	2968
601	(u'consultation', u'with', u'the')	2966
602	(u'relations', u'and', u'intercourse')	2966
603	(u'officer', u'of', u'the')	2961
604	(u'of', u'this', u'part')	2958
605	(u'shall', u'take', u'effect')	2955
606	(u'title', u'of', u'the')	2938
607	(u'secretary', u'is', u'authorized')	2936
608	(u'source', u'us', u'code')	2933
609	(u'value', u'of', u'the')	2932
610	(u'public', u'health', u'service')	2918
611	(u'this', u'section', u'in')	2913
612	(u'ch', u'title', u'ii')	2912
613	(u'code', u'source', u'statutes')	2907
614	(u'us', u'code', u'source')	2905
615	(u'the', u'approval', u'of')	2904
616	(u'of', u'the', u'social')	2902
617	(u'portion', u'of', u'the')	2902
618	(u'connection', u'with', u'the')	2902
619	(u'of', u'note', u'ex')	2899
620	(u'the', u'authority', u'of')	2894
621	(u'in', u'the', u'event')	2890
622	(u'within', u'days', u'after')	2884
623	(u'section', u'shall', u'not')	2876
624	(u'taxable', u'years', u'beginning')	2874
625	(u'from', u'the', u'date')	2871
626	(u'shall', u'be', u'construed')	2870
627	(u'of', u'secretary', u'of')	2866
628	(u'for', u'the', u'words')	2857
629	(u'change', u'of', u'name')	2846
630	(u'be', u'cited', u'as')	2843
631	(u'the', u'secretary', u'in')	2837
632	(u'of', u'the', u'government')	2824
633	(u'in', u'any', u'case')	2821
634	(u'to', u'the', u'public')	2817
635	(u'stat', u'prior', u'provisions')	2805
636	(u'chapter', u'shall', u'be')	2801
637	(u'stat', u'sept', u'pub')	2796
638	(u'revised', u'source', u'us')	2796
639	(u'shall', u'have', u'the')	2794
640	(u'employees', u'of', u'the')	2791
641	(u'the', u'application', u'of')	2789
642	(u'submit', u'to', u'the')	2787
643	(u'energy', u'research', u'and')	2783
644	(u'designated', u'by', u'the')	2782
645	(u'effec', u'tive', u'date')	2779
646	(u'not', u'limited', u'to')	2777
647	(u'by', u'the', u'secre')	2776
648	(u'is', u'to', u'be')	2769
649	(u'made', u'under', u'this')	2766
650	(u'may', u'be', u'cited')	2765
651	(u'president', u'of', u'the')	2755
652	(u'was', u'substituted', u'for')	2750
653	(u'be', u'entitled', u'to')	2750
654	(u'aug', u'ch', u'title')	2750
655	(u'the', u'armed', u'forces')	2738
656	(u'this', u'section', u'were')	2738
657	(u'housing', u'and', u'urban')	2737
658	(u'to', u'taxable', u'years')	2734
659	(u'short', u'title', u'of')	2732
660	(u'less', u'than', u'the')	2732
661	(u'the', u'close', u'of')	2732
662	(u'of', u'functions', u'the')	2723
663	(u'whether', u'or', u'not')	2720
664	(u'united', u'states', u'shall')	2712
665	(u'of', u'the', u'enactment')	2707
666	(u'regulations', u'prescribed', u'by')	2704
667	(u'the', u'federal', u'register')	2703
668	(u'the', u'internal', u'revenue')	2700
669	(u'under', u'this', u'sub')	2699
670	(u'statutes', u'at', u'section')	2698
671	(u'administrator', u'of', u'the')	2694
672	(u'this', u'chapter', u'for')	2691
673	(u'pursu', u'ant', u'to')	2688
674	(u'provided', u'in', u'this')	2686
675	(u'ch', u'stat', u'aug')	2674
676	(u'authority', u'of', u'the')	2673
677	(u'chairman', u'of', u'the')	2673
678	(u'the', u'senate', u'and')	2671
679	(u'pursuant', u'to', u'subsection')	2670
680	(u'stat', u'july', u'ch')	2669
681	(u'stat', u'codification', u'section')	2669
682	(u'of', u'title', u'government')	2667
683	(u'this', u'section', u'may')	2660
684	(u'at', u'section', u'large')	2656
685	(u'on', u'which', u'the')	2648
686	(u'if', u'the', u'secretary')	2646
687	(u'title', u'armed', u'forces')	2644
688	(u'of', u'such', u'act')	2644
689	(u'board', u'of', u'directors')	2642
690	(u'shall', u'be', u'considered')	2640
691	(u'excess', u'of', u'the')	2639
