Rank	4gram	NumberOfTimes
120	(u'changes', u'were', u'made', u'in')	2465
121	(u'to', u'secretary', u'of', u'the')	2438
122	(u'transfer', u'of', u'functions', u'all')	2436
123	(u'employees', u'by', u'reorg', u'plan')	2435
124	(u'this', u'section', u'shall', u'be')	2431
125	(u'by', u'section', u'of', u'this')	2427
126	(u'and', u'employees', u'by', u'reorg')	2424
127	(u'agencies', u'and', u'employees', u'by')	2419
128	(u'such', u'officers', u'agencies', u'and')	2407
129	(u'of', u'such', u'officers', u'agencies')	2397
130	(u'and', u'the', u'title', u'of')	2387
131	(u'provisions', u'of', u'this', u'section')	2383
132	(u'court', u'of', u'the', u'united')	2382
133	(u'of', u'the', u'army', u'by')	2381
134	(u'the', u'department', u'of', u'war')	2364
135	(u'and', u'all', u'functions', u'of')	2359
136	(u'were', u'made', u'in', u'phraseology')	2350
137	(u'changed', u'to', u'secretary', u'of')	2339
138	(u'title', u'of', u'the', u'secretary')	2335
139	(u'as', u'may', u'be', u'necessary')	2332
140	(u'army', u'and', u'the', u'title')	2329
141	(u'act', u'july', u'ch', u'title')	2312
142	(u'of', u'war', u'was', u'designated')	2306
143	(u'war', u'was', u'designated', u'the')	2306
144	(u'department', u'of', u'the', u'army')	2301
145	(u'department', u'of', u'war', u'was')	2301
146	(u'secretary', u'of', u'war', u'was')	2297
147	(u'stat', u'may', u'ch', u'stat')	2287
148	(u'war', u'was', u'changed', u'to')	2268
149	(u'shall', u'be', u'deemed', u'to')	2267
150	(u'was', u'changed', u'to', u'secretary')	2266
151	(u'of', u'war', u'was', u'changed')	2265
152	(u'with', u'respect', u'to', u'the')	2262
153	(u'ch', u'stat', u'may', u'ch')	2230
154	(u'imprisoned', u'not', u'more', u'than')	2216
155	(u'name', u'the', u'department', u'of')	2207
156	(u'by', u'act', u'july', u'ch')	2202
157	(u'this', u'title', u'shall', u'be')	2202
158	(u'functions', u'all', u'functions', u'of')	2177
159	(u'change', u'of', u'name', u'the')	2166
160	(u'oct', u'cited', u'to', u'text')	2138
161	(u'the', u'date', u'of', u'the')	2134
162	(u'the', u'united', u'states', u'in')	2103
163	(u'act', u'oct', u'cited', u'to')	2102
164	(u'more', u'than', u'or', u'imprisoned')	2088
165	(u'army', u'by', u'act', u'july')	2086
166	(u'the', u'army', u'by', u'act')	2083
167	(u'with', u'the', u'provisions', u'of')	2082
168	(u'the', u'united', u'states', u'shall')	2071
169	(u'text', u'amended', u'section', u'by')	2068
170	(u'the', u'secretary', u'of', u'agriculture')	2050
171	(u'stat', u'july', u'ch', u'stat')	2046
172	(u'of', u'functions', u'all', u'functions')	2033
173	(u'of', u'name', u'the', u'department')	2032
174	(u'or', u'imprisoned', u'not', u'more')	2030
175	(u'act', u'mar', u'ch', u'stat')	2029
176	(u'with', u'the', u'approval', u'of')	2007
177	(u'ch', u'stat', u'feb', u'ch')	1983
178	(u'stat', u'feb', u'ch', u'stat')	1982
179	(u'of', u'section', u'of', u'title')	1968
180	(u'than', u'or', u'imprisoned', u'not')	1960
181	(u'ch', u'stat', u'july', u'ch')	1956
182	(u'of', u'act', u'june', u'cited')	1926
183	(u'the', u'united', u'states', u'for')	1921
184	(u'agencies', u'and', u'employees', u'of')	1913
185	(u'act', u'july', u'ch', u'stat')	1862
186	(u'shall', u'be', u'subject', u'to')	1855
187	(u'of', u'the', u'coast', u'guard')	1854
188	(u'were', u'transferred', u'to', u'the')	1828
189	(u'ch', u'stat', u'amendments', u'act')	1813
190	(u'of', u'this', u'section', u'shall')	1790
191	(u'and', u'employees', u'of', u'such')	1779
192	(u'employees', u'of', u'such', u'department')	1749
193	(u'by', u'section', u'of', u'title')	1736
194	(u'to', u'carry', u'out', u'the')	1735
195	(u'of', u'the', u'treasury', u'and')	1730
196	(u'all', u'agencies', u'and', u'employees')	1728
197	(u'shall', u'be', u'entitled', u'to')	1725
198	(u'department', u'of', u'the', u'treasury')	1722
199	(u'crimes', u'and', u'criminal', u'procedure')	1707
200	(u'as', u'the', u'case', u'may')	1705
201	(u'the', u'united', u'states', u'to')	1701
202	(u'designated', u'the', u'department', u'of')	1695
203	(u'the', u'case', u'may', u'be')	1695
204	(u'sections', u'of', u'this', u'appendix')	1693
205	(u'was', u'designated', u'the', u'department')	1691
206	(u'referred', u'to', u'in', u'this')	1676
207	(u'title', u'crimes', u'and', u'criminal')	1676
208	(u'to', u'in', u'this', u'section')	1639
209	(u'the', u'first', u'day', u'of')	1634
210	(u'set', u'out', u'as', u'section')	1623
211	(u'war', u'and', u'national', u'defense')	1619
212	(u'stat', u'aug', u'ch', u'stat')	1598
213	(u'stat', u'references', u'in', u'text')	1584
214	(u'on', u'the', u'active', u'list')	1582
215	(u'act', u'of', u'as', u'amended')	1558
216	(u'is', u'set', u'out', u'as')	1549
217	(u'laws', u'of', u'the', u'united')	1544
218	(u'officers', u'and', u'employees', u'the')	1544
219	(u'the', u'united', u'states', u'of')	1542
220	(u'cited', u'to', u'text', u'see')	1541
221	(u'be', u'deemed', u'to', u'be')	1530
222	(u'the', u'united', u'states', u'the')	1526
223	(u'ch', u'stat', u'aug', u'ch')	1519
224	(u'the', u'amount', u'of', u'the')	1514
225	(u'the', u'secretary', u'of', u'commerce')	1501
226	(u'ed', u'mar', u'ch', u'stat')	1492
227	(u'all', u'officers', u'of', u'the')	1487
228	(u'to', u'text', u'provided', u'that')	1487
229	(u'shall', u'not', u'apply', u'to')	1486
230	(u'the', u'department', u'of', u'commerce')	1484
231	(u'provisions', u'of', u'this', u'chapter')	1478
232	(u'see', u'section', u'of', u'title')	1472
233	(u'in', u'whole', u'or', u'in')	1469
234	(u'title', u'war', u'and', u'national')	1465
235	(u'may', u'cited', u'to', u'text')	1460
236	(u'first', u'day', u'of', u'the')	1460
237	(u'at', u'the', u'rate', u'of')	1455
238	(u'whole', u'or', u'in', u'part')	1445
239	(u'the', u'provisions', u'of', u'the')	1444
240	(u'functions', u'of', u'all', u'officers')	1443
241	(u'section', u'of', u'this', u'appendix')	1441
242	(u'of', u'all', u'officers', u'of')	1430
243	(u'of', u'the', u'treasury', u'with')	1422
244	(u'the', u'performance', u'of', u'any')	1414
245	(u'the', u'director', u'of', u'the')	1412
246	(u'as', u'the', u'secretary', u'of')	1405
247	(u'president', u'of', u'the', u'united')	1401
248	(u'ch', u'title', u'iv', u'stat')	1400
249	(u'of', u'this', u'title', u'or')	1399
250	(u'note', u'note', u'note', u'note')	1398
251	(u'act', u'may', u'cited', u'to')	1390
252	(u'united', u'states', u'or', u'any')	1389
253	(u'of', u'the', u'air', u'force')	1373
254	(u'in', u'connection', u'with', u'the')	1368
255	(u'may', u'be', u'necessary', u'to')	1367
256	(u'to', u'text', u'see', u'note')	1367
257	(u'act', u'aug', u'ch', u'stat')	1366
258	(u'and', u'provided', u'further', u'that')	1364
259	(u'from', u'the', u'date', u'of')	1363
260	(u'section', u'of', u'act', u'june')	1359
261	(u'of', u'sections', u'of', u'this')	1358
262	(u'title', u'judiciary', u'and', u'judicial')	1358
263	(u'of', u'sections', u'and', u'of')	1351
264	(u'the', u'treasury', u'with', u'power')	1346
265	(u'judiciary', u'and', u'judicial', u'procedure')	1340
266	(u'ch', u'title', u'iii', u'stat')	1335
267	(u'performance', u'of', u'any', u'of')	1332
268	(u'or', u'the', u'performance', u'of')	1324
269	(u'treasury', u'with', u'power', u'vested')	1323
270	(u'in', u'the', u'grade', u'of')	1322
271	(u'of', u'the', u'provisions', u'of')	1320
272	(u'transferred', u'to', u'the', u'secretary')	1318
273	(u'other', u'officers', u'of', u'the')	1313
274	(u'the', u'laws', u'of', u'the')	1294
275	(u'the', u'treasury', u'and', u'all')	1293
276	(u'in', u'the', u'same', u'manner')	1286
277	(u'such', u'department', u'were', u'transferred')	1282
278	(u'of', u'appendix', u'to', u'title')	1277
279	(u'of', u'this', u'title', u'section')	1274
280	(u'the', u'functions', u'of', u'the')	1272
281	(u'or', u'both', u'june', u'ch')	1266
282	(u'title', u'internal', u'revenue', u'code')	1263
283	(u'as', u'used', u'in', u'this')	1256
284	(u'shall', u'be', u'construed', u'to')	1255
285	(u'treasury', u'and', u'all', u'functions')	1251
286	(u'department', u'were', u'transferred', u'with')	1249
287	(u'performance', u'or', u'the', u'performance')	1246
288	(u'were', u'transferred', u'with', u'certain')	1242
289	(u'both', u'june', u'ch', u'stat')	1240
290	(u'as', u'amended', u'june', u'ch')	1240
291	(u'act', u'may', u'ch', u'stat')	1240
292	(u'cited', u'to', u'text', u'to')	1238
293	(u'out', u'the', u'provisions', u'of')	1232
294	(u'sept', u'cited', u'to', u'text')	1231
295	(u'as', u'provided', u'in', u'section')	1229
296	(u'functions', u'of', u'all', u'other')	1226
297	(u'all', u'other', u'officers', u'of')	1219
298	(u'of', u'all', u'other', u'officers')	1215
299	(u'such', u'rules', u'and', u'regulations')	1213
300	(u'such', u'department', u'were', u'with')	1210
301	(u'act', u'sept', u'cited', u'to')	1206
302	(u'in', u'this', u'section', u'is')	1204
303	(u'with', u'respect', u'to', u'any')	1204
304	(u'stat', u'transfer', u'of', u'functions')	1201
305	(u'the', u'name', u'of', u'the')	1199
306	(u'the', u'per', u'formance', u'of')	1185
307	(u'of', u'this', u'section', u'the')	1180
308	(u'act', u'feb', u'ch', u'stat')	1180
309	(u'not', u'more', u'than', u'one')	1179
310	(u'of', u'the', u'bureau', u'of')	1178
311	(u'act', u'june', u'ch', u'title')	1178
312	(u'referred', u'to', u'in', u'the')	1175
313	(u'the', u'secretary', u'of', u'state')	1170
314	(u'the', u'united', u'states', u'as')	1167
315	(u'the', u'rate', u'of', u'per')	1162
316	(u'subject', u'to', u'the', u'provisions')	1161
317	(u'the', u'discretion', u'of', u'the')	1160
318	(u'to', u'section', u'of', u'this')	1159
319	(u'authorized', u'to', u'be', u'appropriated')	1158
320	(u'by', u'sections', u'and', u'of')	1157
321	(u'be', u'prescribed', u'by', u'the')	1152
322	(u'and', u'consent', u'of', u'the')	1150
323	(u'of', u'title', u'public', u'contracts')	1145
324	(u'by', u'and', u'with', u'the')	1143
325	(u'the', u'effective', u'date', u'of')	1142
326	(u'consent', u'of', u'the', u'senate')	1129
327	(u'department', u'of', u'the', u'interior')	1126
328	(u'to', u'in', u'the', u'text')	1125
329	(u'june', u'do', u'do', u'do')	1121
330	(u'and', u'is', u'now', u'covered')	1118
331	(u'june', u'ch', u'title', u'ii')	1118
332	(u'forces', u'of', u'the', u'united')	1116
333	(u'by', u'act', u'june', u'cited')	1113
334	(u'now', u'covered', u'by', u'sections')	1108
335	(u'more', u'than', u'one', u'year')	1106
336	(u'in', u'sections', u'and', u'of')	1105
337	(u'with', u'the', u'advice', u'and')	1101
338	(u'after', u'the', u'date', u'of')	1100
339	(u'accordance', u'with', u'the', u'provisions')	1100
340	(u'this', u'section', u'shall', u'not')	1098
341	(u'it', u'shall', u'be', u'the')	1093
342	(u'advice', u'and', u'consent', u'of')	1090
343	(u'rules', u'of', u'civil', u'procedure')	1086
344	(u'rules', u'and', u'regulations', u'as')	1085
345	(u'the', u'advice', u'and', u'consent')	1078
346	(u'ch', u'stat', u'reorg', u'plan')	1078
347	(u'approval', u'of', u'the', u'secretary')	1069
348	(u'an', u'officer', u'of', u'the')	1069
349	(u'be', u'the', u'duty', u'of')	1068
350	(u'and', u'with', u'the', u'advice')	1068
351	(u'performance', u'or', u'the', u'per')	1065
352	(u'within', u'the', u'united', u'states')	1060
353	(u'of', u'not', u'more', u'than')	1060
354	(u'all', u'functions', u'of', u'the')	1056
355	(u'the', u'president', u'of', u'the')	1050
356	(u'of', u'title', u'crimes', u'and')	1043
357	(u'the', u'chairman', u'of', u'the')	1042
358	(u'of', u'the', u'act', u'of')	1039
359	(u'united', u'states', u'shall', u'be')	1033
360	(u'formance', u'of', u'any', u'of')	1032
361	(u'amended', u'june', u'ch', u'stat')	1030
362	(u'ch', u'stat', u'cross', u'references')	1029
363	(u'section', u'of', u'title', u'public')	1028
364	(u'the', u'depart', u'ment', u'of')	1027
365	(u'per', u'formance', u'of', u'any')	1026
366	(u'of', u'the', u'district', u'of')	1025
367	(u'the', u'government', u'of', u'the')	1024
368	(u'the', u'jurisdiction', u'of', u'the')	1023
369	(u'or', u'the', u'per', u'formance')	1022
370	(u'court', u'of', u'customs', u'and')	1022
371	(u'shall', u'be', u'the', u'duty')	1022
372	(u'amendments', u'act', u'june', u'cited')	1018
373	(u'of', u'the', u'treasury', u'department')	1018
374	(u'in', u'the', u'performance', u'of')	1018
375	(u'june', u'ch', u'stat', u'title')	1017
376	(u'with', u'respect', u'to', u'such')	1015
377	(u'of', u'customs', u'and', u'patent')	1012
378	(u'june', u'ch', u'stat', u'june')	1010
379	(u'the', u'secre', u'tary', u'of')	1009
380	(u'district', u'court', u'of', u'the')	1007
381	(u'act', u'sections', u'of', u'this')	1006
382	(u'the', u'pro', u'visions', u'of')	1001
383	(u'section', u'of', u'said', u'act')	999
384	(u'for', u'the', u'district', u'of')	998
385	(u'federal', u'rules', u'of', u'civil')	996
386	(u'in', u'addition', u'to', u'the')	992
387	(u'of', u'this', u'section', u'and')	989
388	(u'ch', u'stat', u'related', u'to')	988
389	(u'citizens', u'of', u'the', u'united')	982
390	(u'for', u'the', u'use', u'of')	982
391	(u'as', u'he', u'may', u'deem')	981
392	(u'rules', u'of', u'criminal', u'procedure')	981
393	(u'against', u'the', u'united', u'states')	978
394	(u'sec', u'tion', u'of', u'this')	977
395	(u'by', u'the', u'provisions', u'of')	973
396	(u'authorized', u'and', u'directed', u'to')	968
397	(u'shall', u'be', u'held', u'at')	967
398	(u'under', u'the', u'authority', u'of')	963
399	(u'customs', u'and', u'patent', u'appeals')	961
400	(u'to', u'the', u'department', u'of')	961
401	(u'in', u'the', u'district', u'of')	961
402	(u'by', u'act', u'oct', u'cited')	961
403	(u'united', u'states', u'of', u'america')	959
404	(u'on', u'the', u'basis', u'of')	959
405	(u'the', u'united', u'states', u'is')	958
406	(u'as', u'may', u'be', u'prescribed')	955
407	(u'in', u'the', u'discretion', u'of')	954
408	(u'stat', u'apr', u'ch', u'stat')	952
409	(u'of', u'the', u'armed', u'forces')	950
410	(u'prescribed', u'by', u'the', u'secretary')	950
411	(u'pursuant', u'to', u'the', u'provisions')	945
412	(u'date', u'section', u'of', u'act')	944
413	(u'under', u'such', u'regulations', u'as')	943
414	(u'administrator', u'of', u'general', u'services')	938
415	(u'see', u'revisers', u'note', u'under')	931
416	(u'amended', u'by', u'act', u'june')	930
417	(u'be', u'subject', u'to', u'the')	929
418	(u'the', u'civil', u'service', u'commission')	928
419	(u'ch', u'stat', u'apr', u'ch')	926
420	(u'ch', u'stat', u'references', u'in')	926
421	(u'this', u'act', u'sections', u'of')	922
422	(u'provided', u'further', u'that', u'the')	919
423	(u'officers', u'and', u'employees', u'of')	917
424	(u'of', u'this', u'act', u'sections')	917
425	(u'revisers', u'note', u'under', u'section')	917
426	(u'the', u'office', u'of', u'the')	914
427	(u'stat', u'amendments', u'act', u'june')	913
428	(u'territories', u'and', u'insular', u'possessions')	911
429	(u'under', u'the', u'laws', u'of')	911
430	(u'united', u'states', u'for', u'the')	909
431	(u'be', u'appointed', u'by', u'the')	908
432	(u'apr', u'cited', u'to', u'text')	908
433	(u'transfer', u'of', u'functions', u'the')	905
434	(u'of', u'not', u'less', u'than')	905
435	(u'act', u'apr', u'cited', u'to')	902
436	(u'the', u'use', u'of', u'the')	902
437	(u'may', u'from', u'time', u'to')	899
438	(u'tion', u'of', u'this', u'title')	898
439	(u'of', u'the', u'regular', u'army')	895
440	(u'minor', u'changes', u'were', u'made')	892
441	(u'is', u'authorized', u'and', u'directed')	892
442	(u'may', u'be', u'prescribed', u'by')	887
443	(u'by', u'act', u'july', u'cited')	887
444	(u'necessary', u'to', u'carry', u'out')	885
445	(u'federal', u'rules', u'of', u'criminal')	884
446	(u'the', u'federal', u'rules', u'of')	883
447	(u'the', u'head', u'of', u'the')	873
448	(u'in', u'excess', u'of', u'the')	872
449	(u'per', u'centum', u'ad', u'valorem')	870
450	(u'this', u'section', u'is', u'an')	869
451	(u'stat', u'june', u'ch', u'title')	869
452	(u'mar', u'ch', u'stat', u'mar')	868
453	(u'of', u'this', u'title', u'for')	867
454	(u'of', u'the', u'interior', u'and')	864
455	(u'section', u'of', u'the', u'act')	863
456	(u'title', u'territories', u'and', u'insular')	861
457	(u'of', u'any', u'of', u'the')	859
458	(u'in', u'section', u'of', u'title')	856
459	(u'of', u'this', u'title', u'to')	855
460	(u'than', u'one', u'year', u'or')	850
461	(u'one', u'year', u'or', u'both')	846
462	(u'provisions', u'of', u'sections', u'and')	842
463	(u'of', u'act', u'aug', u'cited')	842
464	(u'mar', u'ch', u'stat', u'june')	842
465	(u'in', u'this', u'section', u'shall')	841
466	(u'exceptions', u'transferred', u'to', u'the')	840
467	(u'joint', u'res', u'july', u'ch')	838
468	(u'effective', u'date', u'of', u'this')	837
469	(u'out', u'the', u'purposes', u'of')	835
470	(u'of', u'act', u'june', u'ch')	835
471	(u'into', u'the', u'united', u'states')	832
472	(u'as', u'added', u'june', u'ch')	831
473	(u'of', u'act', u'july', u'cited')	826
474	(u'and', u'the', u'secretary', u'of')	820
475	(u'amended', u'by', u'act', u'aug')	818
476	(u'army', u'and', u'air', u'force')	818
477	(u'to', u'the', u'extent', u'that')	817
478	(u'of', u'per', u'centum', u'of')	813
479	(u'the', u'treasury', u'of', u'the')	813
480	(u'regulations', u'prescribed', u'by', u'the')	812
481	(u'the', u'administrator', u'of', u'general')	810
482	(u'out', u'as', u'section', u'of')	810
483	(u'the', u'case', u'of', u'any')	807
484	(u'years', u'or', u'both', u'june')	807
485	(u'any', u'other', u'provision', u'of')	806
486	(u'the', u'same', u'manner', u'as')	805
487	(u'text', u'see', u'note', u'under')	805
488	(u'without', u'regard', u'to', u'the')	805
489	(u'provisions', u'of', u'this', u'act')	803
490	(u'depart', u'ment', u'of', u'the')	803
491	(u'in', u'the', u'opinion', u'of')	803
492	(u'united', u'states', u'or', u'of')	803
493	(u'officer', u'or', u'employee', u'of')	801
494	(u'to', u'the', u'date', u'of')	801
495	(u'courts', u'of', u'the', u'united')	801
496	(u'the', u'duty', u'of', u'the')	800
497	(u'citizen', u'of', u'the', u'united')	798
498	(u'enactment', u'of', u'this', u'act')	789
499	(u'stat', u'jan', u'ch', u'stat')	788
500	(u'in', u'such', u'manner', u'as')	787
501	(u'the', u'direction', u'of', u'the')	786
502	(u'as', u'amended', u'july', u'ch')	786
503	(u'and', u'employees', u'of', u'the')	785
504	(u'july', u'see', u'note', u'set')	784
505	(u'on', u'behalf', u'of', u'the')	782
506	(u'provided', u'in', u'section', u'of')	782
507	(u'within', u'the', u'meaning', u'of')	781
508	(u'of', u'the', u'federal', u'rules')	781
509	(u'or', u'employee', u'of', u'the')	781
510	(u'the', u'time', u'of', u'the')	779
511	(u'by', u'act', u'aug', u'cited')	778
512	(u'under', u'sections', u'and', u'of')	777
513	(u'text', u'amended', u'section', u'to')	775
514	(u'feb', u'cited', u'to', u'text')	775
515	(u'carry', u'out', u'the', u'provisions')	773
516	(u'the', u'house', u'of', u'representatives')	773
517	(u'referred', u'to', u'in', u'text')	771
518	(u'of', u'this', u'title', u'as')	770
519	(u'the', u'coast', u'guard', u'is')	769
520	(u'repealed', u'june', u'ch', u'stat')	769
521	(u'res', u'july', u'ch', u'stat')	768
522	(u'title', u'pay', u'and', u'allowances')	766
523	(u'act', u'feb', u'cited', u'to')	765
524	(u'more', u'than', u'five', u'years')	765
525	(u'for', u'the', u'payment', u'of')	765
526	(u'are', u'set', u'out', u'as')	764
527	(u'and', u'em', u'ployees', u'of')	760
528	(u'in', u'the', u'department', u'of')	760
529	(u'amended', u'by', u'act', u'oct')	760
530	(u'june', u'ch', u'stat', u'amendments')	759
531	(u'be', u'determined', u'by', u'the')	759
532	(u'the', u'functions', u'of', u'all')	758
533	(u'purposes', u'of', u'this', u'section')	758
534	(u'appendix', u'to', u'title', u'war')	756
535	(u'coast', u'and', u'geodetic', u'survey')	756
536	(u'aug', u'ch', u'title', u'iv')	756
537	(u'not', u'more', u'than', u'five')	755
538	(u'housing', u'and', u'home', u'finance')	755
539	(u'of', u'this', u'title', u'cross')	754
540	(u'date', u'effective', u'date', u'of')	754
541	(u'the', u'clerk', u'of', u'the')	753
542	(u'the', u'public', u'health', u'and')	751
543	(u'agencies', u'and', u'em', u'ployees')	750
544	(u'pay', u'and', u'allowances', u'of')	748
545	(u'mar', u'cited', u'to', u'text')	748
546	(u'is', u'an', u'officer', u'of')	748
547	(u'covered', u'by', u'sections', u'and')	746
548	(u'powers', u'and', u'duties', u'of')	746
549	(u'the', u'federal', u'works', u'agency')	745
550	(u'treasury', u'of', u'the', u'united')	744
551	(u'by', u'act', u'mar', u'ch')	742
552	(u'and', u'section', u'of', u'title')	742
553	(u'administrative', u'functions', u'of', u'the')	740
554	(u'and', u'administrative', u'functions', u'of')	739
555	(u'determined', u'by', u'the', u'secretary')	738
556	(u'jurisdiction', u'of', u'the', u'united')	738
557	(u'on', u'the', u'first', u'day')	737
558	(u'of', u'the', u'interior', u'is')	735
559	(u'by', u'reason', u'of', u'the')	734
560	(u'executive', u'and', u'administrative', u'functions')	734
561	(u'in', u'time', u'of', u'war')	732
562	(u'title', u'money', u'and', u'finance')	732
563	(u'chapter', u'of', u'this', u'title')	732
564	(u'public', u'health', u'and', u'welfare')	731
565	(u'section', u'of', u'title', u'crimes')	729
566	(u'ch', u'stat', u'jan', u'ch')	728
567	(u'division', u'shall', u'be', u'held')	727
568	(u'which', u'the', u'united', u'states')	725
569	(u'ch', u'stat', u'oct', u'ch')	725
570	(u'on', u'the', u'retired', u'list')	725
571	(u'act', u'mar', u'cited', u'to')	725
572	(u'the', u'reconstruction', u'finance', u'corporation')	724
573	(u'as', u'amended', u'by', u'act')	724
574	(u'as', u'section', u'of', u'title')	723
575	(u'of', u'title', u'coast', u'guard')	723
