Rank	3gram	NumberOfTimes
117	(u'respect', u'to', u'the')	4531
118	(u'stat', u'historical', u'and')	4526
119	(u'by', u'reorg', u'plan')	4504
120	(u'this', u'title', u'the')	4485
121	(u'to', u'in', u'sections')	4434
122	(u'provisions', u'of', u'section')	4425
123	(u'the', u'secretary', u'may')	4421
124	(u'section', u'shall', u'be')	4396
125	(u'prior', u'to', u'the')	4361
126	(u'of', u'health', u'education')	4347
127	(u'all', u'functions', u'of')	4306
128	(u'education', u'and', u'welfare')	4295
129	(u'may', u'ch', u'stat')	4262
130	(u'in', u'this', u'section')	4221
131	(u'not', u'less', u'than')	4199
132	(u'the', u'secretary', u'or')	4189
133	(u'members', u'of', u'the')	4138
134	(u'accordance', u'with', u'the')	4110
135	(u'in', u'the', u'united')	4108
136	(u'the', u'time', u'of')	4078
137	(u'secretary', u'of', u'agriculture')	4052
138	(u'by', u'the', u'united')	4049
139	(u'of', u'the', u'act')	4022
140	(u'stat', u'set', u'out')	4003
141	(u'shall', u'be', u'deemed')	3993
142	(u'functions', u'of', u'the')	3968
143	(u'government', u'officers', u'and')	3963
144	(u'any', u'of', u'the')	3947
145	(u'stat', u'amendments', u'pub')	3946
146	(u'of', u'title', u'executive')	3939
147	(u'pursuant', u'to', u'section')	3934
148	(u'time', u'to', u'time')	3891
149	(u'from', u'time', u'to')	3884
150	(u'this', u'title', u'section')	3880
151	(u'authorized', u'to', u'be')	3877
152	(u'internal', u'revenue', u'code')	3859
153	(u'to', u'the', u'united')	3847
154	(u'officers', u'of', u'the')	3821
155	(u'public', u'health', u'and')	3817
156	(u'the', u'number', u'of')	3814
157	(u'are', u'substituted', u'for')	3812
158	(u'is', u'classified', u'to')	3811
159	(u'the', u'basis', u'of')	3806
160	(u'to', u'section', u'of')	3740
161	(u'this', u'section', u'the')	3738
162	(u'centum', u'of', u'the')	3737
163	(u'and', u'government', u'officers')	3720
164	(u'of', u'the', u'senate')	3710
165	(u'or', u'his', u'delegate')	3706
166	(u'under', u'this', u'subchapter')	3686
167	(u'health', u'and', u'welfare')	3678
168	(u'by', u'reason', u'of')	3669
169	(u'the', u'office', u'of')	3657
170	(u'set', u'out', u'in')	3655
171	(u'carry', u'out', u'the')	3653
172	(u'to', u'in', u'subsec')	3635
173	(u'executive', u'departments', u'and')	3584
174	(u'reorg', u'plan', u'of')	3583
175	(u'date', u'of', u'the')	3575
176	(u'secretary', u'of', u'health')	3565
177	(u'of', u'the', u'district')	3543
178	(u'on', u'or', u'after')	3524
179	(u'title', u'the', u'public')	3514
180	(u'secretary', u'or', u'his')	3510
181	(u'to', u'the', u'provisions')	3452
182	(u'be', u'deemed', u'to')	3437
183	(u'without', u'regard', u'to')	3429
184	(u'in', u'order', u'to')	3427
185	(u'determined', u'by', u'the')	3419
186	(u'stat', u'related', u'to')	3403
187	(u'as', u'he', u'may')	3398
188	(u'title', u'executive', u'departments')	3397
189	(u'the', u'attorney', u'general')	3396
190	(u'section', u'of', u'act')	3396
191	(u'and', u'of', u'title')	3396
192	(u'act', u'of', u'as')	3394
193	(u'may', u'be', u'necessary')	3386
194	(u'substituted', u'for', u'the')	3381
195	(u'amendment', u'amendment', u'of')	3359
196	(u'secretary', u'of', u'commerce')	3350
197	(u'ch', u'stat', u'june')	3324
198	(u'enactment', u'of', u'this')	3320
199	(u'of', u'the', u'navy')	3319
200	(u'the', u'cost', u'of')	3317
201	(u'amount', u'of', u'the')	3316
202	(u'of', u'as', u'amended')	3307
203	(u'as', u'defined', u'in')	3305
204	(u'shall', u'be', u'paid')	3304
205	(u'or', u'in', u'the')	3303
206	(u'shall', u'not', u'apply')	3301
207	(u'the', u'use', u'of')	3301
208	(u'stat', u'aug', u'ch')	3292
209	(u'of', u'the', u'national')	3290
210	(u'the', u'bureau', u'of')	3282
211	(u'june', u'ch', u'title')	3255
212	(u'pursuant', u'to', u'this')	3250
213	(u'now', u'covered', u'by')	3248
214	(u'this', u'title', u'as')	3231
215	(u'on', u'the', u'basis')	3228
216	(u'and', u'employees', u'of')	3224
217	(u'of', u'the', u'board')	3208
218	(u'and', u'shall', u'be')	3198
219	(u'stat', u'july', u'ch')	3190
220	(u'in', u'addition', u'to')	3188
221	(u'departments', u'and', u'government')	3172
222	(u'of', u'the', u'state')	3149
223	(u'the', u'secre', u'tary')	3142
224	(u'act', u'aug', u'ch')	3119
225	(u'terms', u'and', u'conditions')	3118
226	(u'of', u'any', u'such')	3114
227	(u'of', u'this', u'subchapter')	3106
228	(u'may', u'be', u'made')	3103
229	(u'under', u'the', u'provisions')	3099
230	(u'of', u'the', u'first')	3097
231	(u'section', u'by', u'pub')	3094
232	(u'functions', u'of', u'all')	3066
233	(u'after', u'the', u'date')	3064
234	(u'the', u'coast', u'guard')	3053
235	(u'feb', u'ch', u'stat')	3049
236	(u'in', u'sections', u'of')	3043
237	(u'see', u'note', u'under')	3035
238	(u'at', u'any', u'time')	3016
239	(u'united', u'states', u'in')	3015
240	(u'be', u'subject', u'to')	2982
241	(u'with', u'the', u'provisions')	2978
242	(u'of', u'the', u'government')	2970
243	(u'act', u'june', u'ch')	2952
244	(u'public', u'health', u'service')	2935
245	(u'respect', u'to', u'any')	2930
246	(u'this', u'title', u'or')	2928
247	(u'sec', u'tion', u'of')	2925
248	(u'day', u'of', u'the')	2920
249	(u'are', u'omitted', u'as')	2918
250	(u'title', u'shall', u'be')	2917
251	(u'of', u'the', u'court')	2912
252	(u'in', u'lieu', u'of')	2912
253	(u'and', u'of', u'the')	2908
254	(u'chapter', u'of', u'title')	2904
255	(u'not', u'apply', u'to')	2899
256	(u'one', u'or', u'more')	2877
257	(u'to', u'in', u'the')	2876
258	(u'july', u'ch', u'title')	2873
259	(u'for', u'the', u'words')	2872
260	(u'as', u'amended', u'pub')	2872
261	(u'to', u'be', u'appropriated')	2871
262	(u'covered', u'by', u'section')	2868
263	(u'powers', u'and', u'duties')	2850
264	(u'employees', u'of', u'the')	2848
265	(u'the', u'head', u'of')	2840
266	(u'amendment', u'of', u'section')	2779
267	(u'member', u'of', u'the')	2770
268	(u'in', u'the', u'text')	2769
269	(u'the', u'civil', u'service')	2763
270	(u'this', u'chapter', u'and')	2758
271	(u'of', u'section', u'by')	2746
272	(u'secretary', u'of', u'labor')	2743
273	(u'pursuant', u'to', u'the')	2705
274	(u'is', u'now', u'covered')	2702
275	(u'approved', u'by', u'the')	2697
276	(u'the', u'air', u'force')	2697
277	(u'to', u'be', u'made')	2679
278	(u'shall', u'be', u'the')	2675
279	(u'the', u'effective', u'date')	2655
280	(u'the', u'board', u'of')	2647
281	(u'aug', u'ch', u'title')	2638
282	(u'director', u'of', u'the')	2632
283	(u'the', u'performance', u'of')	2626
284	(u'under', u'this', u'subsection')	2626
285	(u'it', u'shall', u'be')	2623
286	(u'housing', u'and', u'urban')	2622
287	(u'of', u'the', u'commission')	2614
288	(u'of', u'this', u'appendix')	2607
289	(u'the', u'first', u'day')	2596
290	(u'provided', u'for', u'in')	2594
291	(u'united', u'states', u'code')	2581
292	(u'made', u'by', u'the')	2548
293	(u'first', u'day', u'of')	2547
294	(u'be', u'necessary', u'to')	2541
295	(u'united', u'states', u'for')	2538
296	(u'stat', u'mar', u'ch')	2532
297	(u'and', u'in', u'the')	2530
298	(u'officer', u'or', u'employee')	2513
299	(u'ch', u'stat', u'title')	2508
300	(u'relating', u'to', u'the')	2503
301	(u'office', u'of', u'the')	2499
302	(u'secretary', u'of', u'defense')	2498
303	(u'in', u'text', u'the')	2489
304	(u'title', u'ii', u'stat')	2478
305	(u'house', u'of', u'representatives')	2476
306	(u'equal', u'to', u'the')	2473
307	(u'as', u'used', u'in')	2471
308	(u'ch', u'title', u'ii')	2463
309	(u'there', u'shall', u'be')	2460
310	(u'in', u'the', u'same')	2458
311	(u'title', u'internal', u'revenue')	2452
312	(u'the', u'taxable', u'year')	2451
313	(u'this', u'title', u'for')	2436
314	(u'provided', u'in', u'section')	2436
315	(u'this', u'chapter', u'shall')	2433
316	(u'case', u'may', u'be')	2432
317	(u'to', u'which', u'the')	2432
318	(u'provisions', u'of', u'the')	2428
319	(u'pay', u'and', u'allowances')	2426
320	(u'united', u'states', u'to')	2423
321	(u'secretary', u'of', u'state')	2417
322	(u'approval', u'of', u'the')	2406
323	(u'the', u'payment', u'of')	2398
324	(u'of', u'the', u'public')	2398
325	(u'the', u'case', u'may')	2396
326	(u'of', u'functions', u'all')	2393
327	(u'of', u'the', u'president')	2385
328	(u'and', u'for', u'the')	2377
329	(u'apply', u'with', u'respect')	2373
330	(u'or', u'any', u'other')	2372
331	(u'as', u'the', u'case')	2369
332	(u'consent', u'of', u'the')	2368
333	(u'the', u'secretary', u'is')	2361
334	(u'by', u'this', u'section')	2341
335	(u'and', u'is', u'now')	2331
336	(u'of', u'title', u'the')	2328
337	(u'agencies', u'and', u'employees')	2315
338	(u'month', u'in', u'which')	2315
339	(u'except', u'as', u'provided')	2310
340	(u'and', u'urban', u'development')	2308
341	(u'the', u'sum', u'of')	2294
342	(u'the', u'approval', u'of')	2291
343	(u'the', u'armed', u'forces')	2289
344	(u'set', u'forth', u'in')	2287
345	(u'this', u'sec', u'tion')	2285
346	(u'ch', u'stat', u'aug')	2284
347	(u'united', u'states', u'of')	2283
348	(u'of', u'any', u'of')	2281
349	(u'apr', u'ch', u'stat')	2270
350	(u'this', u'subsection', u'shall')	2270
351	(u'effective', u'date', u'section')	2267
352	(u'shall', u'not', u'exceed')	2264
353	(u'to', u'secretary', u'of')	2256
354	(u'note', u'reorg', u'plan')	2254
355	(u'of', u'reorg', u'plan')	2237
356	(u'the', u'government', u'of')	2235
357	(u'be', u'entitled', u'to')	2232
358	(u'social', u'security', u'act')	2231
359	(u'act', u'referred', u'to')	2226
360	(u'act', u'as', u'amended')	2225
361	(u'of', u'the', u'air')	2214
362	(u'and', u'to', u'the')	2207
363	(u'stat', u'sept', u'pub')	2207
364	(u'title', u'armed', u'forces')	2199
365	(u'the', u'rate', u'of')	2199
366	(u'respect', u'to', u'such')	2196
367	(u'the', u'surgeon', u'general')	2193
368	(u'the', u'director', u'of')	2178
369	(u'defined', u'in', u'section')	2159
370	(u'used', u'in', u'this')	2154
371	(u'court', u'of', u'the')	2151
372	(u'the', u'requirements', u'of')	2151
373	(u'date', u'of', u'enactment')	2144
374	(u'this', u'section', u'by')	2143
375	(u'of', u'enactment', u'of')	2131
376	(u'changes', u'are', u'made')	2131
377	(u'which', u'shall', u'be')	2131
378	(u'was', u'repealed', u'by')	2131
379	(u'of', u'the', u'amount')	2125
380	(u'laws', u'of', u'the')	2124
381	(u'court', u'of', u'appeals')	2123
382	(u'the', u'enactment', u'of')	2120
383	(u'on', u'account', u'of')	2119
384	(u'more', u'than', u'one')	2119
385	(u'is', u'entitled', u'to')	2118
386	(u'and', u'all', u'functions')	2114
387	(u'the', u'commission', u'shall')	2112
388	(u'to', u'this', u'section')	2107
389	(u'officer', u'of', u'the')	2105
390	(u'the', u'administration', u'of')	2104
391	(u'stat', u'may', u'ch')	2102
392	(u'of', u'the', u'bureau')	2102
393	(u'on', u'active', u'duty')	2084
394	(u'by', u'secretary', u'of')	2084
395	(u'ch', u'stat', u'july')	2078
396	(u'vested', u'in', u'the')	2078
397	(u'in', u'this', u'chapter')	2069
398	(u'shall', u'be', u'subject')	2064
399	(u'amount', u'equal', u'to')	2064
400	(u'provided', u'further', u'that')	2056
401	(u'the', u'social', u'security')	2055
402	(u'organization', u'and', u'employees')	2054
403	(u'of', u'title', u'and')	2053
404	(u'the', u'virgin', u'islands')	2052
405	(u'act', u'july', u'ch')	2051
406	(u'required', u'to', u'be')	2050
407	(u'this', u'section', u'to')	2044
408	(u'shall', u'be', u'in')	2043
409	(u'were', u'transferred', u'to')	2035
410	(u'ch', u'stat', u'mar')	2033
411	(u'and', u'section', u'of')	2032
412	(u'source', u'statutes', u'at')	2031
413	(u'in', u'which', u'such')	2023
414	(u'case', u'of', u'any')	2022
415	(u'ch', u'stat', u'related')	2017
416	(u'sept', u'stat', u'historical')	2016
417	(u'revised', u'statutes', u'and')	2010
418	(u'this', u'chapter', u'or')	2008
419	(u'ending', u'june', u'and')	2005
420	(u'on', u'behalf', u'of')	2000
421	(u'other', u'provision', u'of')	1996
422	(u'civil', u'service', u'commission')	1990
423	(u'of', u'housing', u'and')	1990
424	(u'the', u'house', u'of')	1984
425	(u'provisions', u'of', u'sections')	1981
426	(u'amendments', u'made', u'by')	1980
427	(u'the', u'end', u'of')	1972
428	(u'united', u'states', u'shall')	1971
429	(u'code', u'statutes', u'at')	1968
430	(u'out', u'in', u'note')	1967
431	(u'in', u'carrying', u'out')	1963
432	(u'the', u'expiration', u'of')	1962
433	(u'us', u'code', u'statutes')	1960
434	(u'the', u'style', u'of')	1957
435	(u'connection', u'with', u'the')	1957
436	(u'government', u'organization', u'and')	1956
437	(u'to', u'conform', u'with')	1948
438	(u'any', u'other', u'provision')	1939
439	(u'are', u'made', u'to')	1935
440	(u'this', u'title', u'to')	1935
441	(u'an', u'amount', u'equal')	1928
442	(u'the', u'month', u'in')	1924
443	(u'the', u'laws', u'of')	1923
444	(u'title', u'government', u'organization')	1923
445	(u'as', u'amended', u'by')	1921
446	(u'date', u'section', u'effective')	1916
447	(u'and', u'judicial', u'procedure')	1916
448	(u'chapter', u'of', u'this')	1914
449	(u'known', u'as', u'the')	1912
450	(u'whether', u'or', u'not')	1910
451	(u'the', u'sec', u'retary')	1909
452	(u'functions', u'all', u'functions')	1906
453	(u'provision', u'of', u'law')	1905
454	(u'department', u'of', u'commerce')	1904
455	(u'or', u'in', u'part')	1904
456	(u'style', u'of', u'this')	1904
457	(u'paragraph', u'of', u'this')	1900
458	(u'each', u'of', u'the')	1900
459	(u'tion', u'of', u'this')	1897
460	(u'code', u'source', u'statutes')	1894
461	(u'from', u'the', u'date')	1891
462	(u'shall', u'be', u'construed')	1890
463	(u'the', u'amendments', u'made')	1888
464	(u'which', u'may', u'be')	1887
465	(u'of', u'amendment', u'section')	1887
466	(u'this', u'chapter', u'the')	1884
467	(u'the', u'state', u'of')	1882
468	(u'any', u'fiscal', u'year')	1880
469	(u'note', u'set', u'out')	1869
470	(u'in', u'note', u'under')	1866
471	(u'to', u'the', u'report')	1863
472	(u'made', u'to', u'conform')	1859
473	(u'revision', u'notes', u'revised')	1859
474	(u'set', u'out', u'under')	1859
475	(u'standard', u'changes', u'are')	1859
476	(u'on', u'the', u'date')	1858
477	(u'president', u'of', u'the')	1855
478	(u'regulations', u'prescribed', u'by')	1853
479	(u'title', u'as', u'outlined')	1852
480	(u'carrying', u'out', u'the')	1851
481	(u'and', u'the', u'style')	1849
482	(u'applicable', u'and', u'the')	1845
483	(u'in', u'whole', u'or')	1841
484	(u'on', u'or', u'before')	1838
485	(u'united', u'states', u'as')	1838
486	(u'title', u'section', u'referred')	1834
487	(u'this', u'section', u'for')	1834
488	(u'conform', u'with', u'the')	1832
489	(u'stat', u'aug', u'pub')	1830
490	(u'preface', u'to', u'the')	1830
491	(u'vested', u'in', u'him')	1829
492	(u'state', u'and', u'local')	1828
493	(u'to', u'the', u'congress')	1827
494	(u'the', u'close', u'of')	1824
495	(u'the', u'preface', u'to')	1823
496	(u'as', u'outlined', u'in')	1822
497	(u'united', u'states', u'the')	1822
498	(u'at', u'large', u'usc')	1817
499	(u'whole', u'or', u'in')	1816
500	(u'the', u'secretary', u'to')	1815
501	(u'out', u'the', u'purposes')	1813
502	(u'may', u'not', u'be')	1810
503	(u'banks', u'and', u'banking')	1810
504	(u'in', u'the', u'event')	1809
505	(u'of', u'act', u'aug')	1808
506	(u'in', u'the', u'preface')	1807
507	(u'farm', u'credit', u'administration')	1804
508	(u'as', u'determined', u'by')	1802
509	(u'deemed', u'to', u'be')	1802
510	(u'secre', u'tary', u'of')	1801
511	(u'title', u'of', u'the')	1798
512	(u'respect', u'to', u'which')	1796
513	(u'out', u'the', u'provisions')	1795
514	(u'outlined', u'in', u'the')	1793
515	(u'necessary', u'to', u'carry')	1790
516	(u'tax', u'imposed', u'by')	1788
517	(u'described', u'in', u'section')	1785
518	(u'the', u'filing', u'of')	1784
519	(u'date', u'of', u'this')	1784
520	(u'and', u'with', u'the')	1782
521	(u'regard', u'to', u'the')	1782
522	(u'authorization', u'of', u'appropriations')	1780
523	(u'in', u'case', u'of')	1779
524	(u'the', u'president', u'by')	1778
525	(u'in', u'title', u'section')	1775
526	(u'in', u'such', u'manner')	1772
527	(u'be', u'construed', u'to')	1770
528	(u'the', u'functions', u'of')	1769
529	(u'government', u'of', u'the')	1769
530	(u'under', u'this', u'part')	1763
531	(u'in', u'respect', u'of')	1761
532	(u'as', u'of', u'the')	1754
533	(u'secretary', u'is', u'authorized')	1753
534	(u'crimes', u'and', u'criminal')	1753
535	(u'appointed', u'by', u'the')	1752
536	(u'value', u'of', u'the')	1750
537	(u'and', u'the', u'secretary')	1749
538	(u'and', u'criminal', u'procedure')	1745
539	(u'not', u'later', u'than')	1745
540	(u'in', u'the', u'district')	1741
541	(u'of', u'per', u'centum')	1739
542	(u'within', u'the', u'united')	1734
543	(u'stat', u'provided', u'that')	1734
544	(u'ch', u'title', u'iii')	1733
545	(u'days', u'after', u'the')	1730
546	(u'any', u'provision', u'of')	1728
547	(u'of', u'all', u'agencies')	1726
548	(u'designated', u'by', u'the')	1724
549	(u'by', u'the', u'commissioner')	1721
550	(u'app', u'note', u'ex')	1718
551	(u'the', u'extent', u'that')	1717
552	(u'advice', u'and', u'consent')	1716
553	(u'of', u'the', u'house')	1714
554	(u'of', u'the', u'social')	1711
555	(u'judiciary', u'and', u'judicial')	1703
556	(u'pro', u'visions', u'of')	1700
557	(u'provision', u'of', u'this')	1691
558	(u'stat', u'and', u'amended')	1690
559	(u'trade', u'or', u'business')	1690
560	(u'section', u'shall', u'not')	1686
561	(u'the', u'board', u'shall')	1677
562	(u'title', u'united', u'states')	1676
563	(u'out', u'under', u'section')	1675
564	(u'as', u'to', u'the')	1674
565	(u'the', u'grade', u'of')	1671
566	(u'the', u'public', u'interest')	1671
567	(u'title', u'banks', u'and')	1669
568	(u'oct', u'ch', u'stat')	1666
569	(u'classified', u'to', u'section')	1666
570	(u'be', u'made', u'by')	1665
571	(u'of', u'this', u'order')	1662
572	(u'stat', u'effective', u'date')	1652
573	(u'excess', u'of', u'the')	1649
574	(u'title', u'effective', u'date')	1647
575	(u'sept', u'ch', u'stat')	1645
576	(u'portion', u'of', u'the')	1642
577	(u'percent', u'of', u'the')	1638
578	(u'on', u'the', u'first')	1634
579	(u'is', u'substituted', u'for')	1631
580	(u'any', u'of', u'his')	1631
581	(u'by', u'the', u'commission')	1630
582	(u'stat', u'as', u'amended')	1630
583	(u'stat', u'reorg', u'plan')	1625
584	(u'the', u'district', u'court')	1619
585	(u'of', u'secretary', u'of')	1619
586	(u'shall', u'be', u'available')	1618
587	(u'tion', u'of', u'the')	1617
588	(u'of', u'the', u'corporation')	1615
589	(u'be', u'treated', u'as')	1614
590	(u'in', u'any', u'case')	1613
591	(u'with', u'the', u'advice')	1606
592	(u'title', u'crimes', u'and')	1605
593	(u'purpose', u'of', u'this')	1604
594	(u'ch', u'stat', u'may')	1604
595	(u'and', u'consent', u'of')	1603
596	(u'use', u'of', u'the')	1603
597	(u'this', u'title', u'effective')	1601
598	(u'in', u'the', u'public')	1597
599	(u'stat', u'section', u'referred')	1596
600	(u'years', u'of', u'service')	1591
601	(u'the', u'name', u'of')	1591
602	(u'to', u'the', u'president')	1589
603	(u'to', u'this', u'chapter')	1588
604	(u'such', u'terms', u'and')	1585
605	(u'shall', u'be', u'considered')	1584
606	(u'the', u'president', u'may')	1582
607	(u'the', u'meaning', u'of')	1581
608	(u'to', u'authorize', u'their')	1581
609	(u'than', u'per', u'centum')	1580
610	(u'the', u'advice', u'and')	1580
611	(u'provided', u'in', u'this')	1579
612	(u'shall', u'apply', u'to')	1577
613	(u'of', u'act', u'june')	1574
614	(u'except', u'as', u'otherwise')	1572
615	(u'other', u'than', u'the')	1569
616	(u'omitted', u'as', u'surplusage')	1568
617	(u'amendment', u'by', u'pub')	1567
618	(u'in', u'him', u'to')	1565
619	(u'provide', u'for', u'the')	1562
620	(u'for', u'which', u'the')	1560
621	(u'head', u'of', u'the')	1557
622	(u'of', u'the', u'coast')	1557
623	(u'the', u'court', u'may')	1556
624	(u'him', u'to', u'authorize')	1554
625	(u'authority', u'of', u'the')	1551
626	(u'the', u'application', u'of')	1550
627	(u'year', u'in', u'which')	1548
628	(u'of', u'referred', u'to')	1548
629	(u'amended', u'nov', u'pub')	1547
630	(u'nothing', u'in', u'this')	1547
631	(u'employee', u'of', u'the')	1545
632	(u'in', u'the', u'department')	1543
633	(u'not', u'in', u'excess')	1542
634	(u'the', u'authority', u'of')	1542
635	(u'the', u'right', u'to')	1534
636	(u'at', u'the', u'rate')	1531
637	(u'jurisdiction', u'of', u'the')	1530
638	(u'to', u'enter', u'into')	1529
639	(u'this', u'section', u'or')	1527
640	(u'bureau', u'of', u'the')	1526
641	(u'by', u'the', u'court')	1526
642	(u'within', u'the', u'meaning')	1524
643	(u'in', u'which', u'he')	1523
644	(u'notwithstanding', u'any', u'other')	1522
645	(u'amount', u'of', u'such')	1520
646	(u'of', u'puerto', u'rico')	1520
647	(u'of', u'his', u'functions')	1519
648	(u'is', u'to', u'be')	1517
649	(u'any', u'person', u'who')	1516
650	(u'more', u'than', u'or')	1516
651	(u'purposes', u'of', u'the')	1515
652	(u'necessary', u'for', u'the')	1515
653	(u'or', u'for', u'the')	1513
654	(u'the', u'jurisdiction', u'of')	1511
655	(u'to', u'be', u'paid')	1511
656	(u'in', u'the', u'treasury')	1509
657	(u'see', u'note', u'set')	1505
658	(u'to', u'the', u'same')	1505
659	(u'shall', u'be', u'entitled')	1503
660	(u'addition', u'to', u'the')	1502
661	(u'any', u'part', u'of')	1502
662	(u'of', u'this', u'paragraph')	1501
663	(u'tion', u'us', u'code')	1501
664	(u'tions', u'applicable', u'and')	1501
665	(u'of', u'any', u'other')	1499
666	(u'of', u'any', u'state')	1498
667	(u'department', u'or', u'agency')	1497
668	(u'of', u'the', u'provisions')	1497
669	(u'authority', u'vested', u'in')	1495
670	(u'shall', u'have', u'the')	1491
671	(u'classified', u'to', u'sections')	1488
672	(u'the', u'internal', u'revenue')	1487
673	(u'years', u'beginning', u'after')	1486
674	(u'authorize', u'their', u'performance')	1485
675	(u'the', u'tax', u'imposed')	1485
676	(u'officers', u'agencies', u'and')	1482
677	(u'of', u'the', u'property')	1481
678	(u'or', u'more', u'of')	1480
679	(u'the', u'administrator', u'of')	1480
680	(u'service', u'in', u'the')	1473
681	(u'order', u'of', u'the')	1472
682	(u'state', u'or', u'local')	1472
683	(u'amendment', u'amendment', u'by')	1472
684	(u'to', u'be', u'used')	1470
685	(u'by', u'the', u'state')	1468
686	(u'revenue', u'code', u'of')	1466
687	(u'per', u'lb', u'ad')	1464
688	(u'to', u'in', u'title')	1460
689	(u'or', u'employee', u'of')	1458
690	(u'by', u'any', u'of')	1458
